LINK-DIR,DATE-TIME,EPOCH-60MIN,LENGTH,COUNT,MEAN
1212846345F,20/06/2018 13:00,13,64,78,94.3
1212846345F,20/06/2018 14:00,14,64,89,92.4
1212846345F,20/06/2018 15:00,15,64,54,80.4
1212846345F,20/06/2018 16:00,16,64,68,74.2
1212846345F,20/06/2018 17:00,17,64,67,66
1212846345F,20/06/2018 18:00,18,64,59,54
1212846345F,20/06/2018 19:00,19,64,20,92.3
1212846345F,20/06/2018 20:00,20,64,21,97.3
1212846345F,20/06/2018 21:00,21,64,17,96.2
1212846345F,20/06/2018 22:00,22,64,11,95.3
1212846345F,20/06/2018 23:00,23,64,10,92.1
1212846345F,21/06/2018 0:00,0,64,7,93.4
1212846345F,21/06/2018 1:00,1,64,11,95.1
1212846345F,21/06/2018 2:00,2,64,11,90.4
1212846345F,21/06/2018 3:00,3,64,14,95.4
1212846345F,21/06/2018 4:00,4,64,16,97.1
1212846345F,21/06/2018 5:00,5,64,43,95.5
1212846345F,21/06/2018 6:00,6,64,69,93.3
1212846345F,21/06/2018 7:00,7,64,76,94.5
1212846345F,21/06/2018 8:00,8,64,66,95.9
1212846345F,21/06/2018 9:00,9,64,69,93.8
1212846345F,21/06/2018 10:00,10,64,60,94.5
1212846345F,21/06/2018 11:00,11,64,70,95.2
1212846345F,21/06/2018 12:00,12,64,65,93.5
1212846345F,21/06/2018 13:00,13,64,54,92.4
1212846345F,21/06/2018 14:00,14,64,75,90.4
1212846345F,21/06/2018 15:00,15,64,76,77.5
1212846345F,21/06/2018 16:00,16,64,70,62.5
1212846345F,21/06/2018 17:00,17,64,69,52.1
1212846345F,21/06/2018 18:00,18,64,43,75.1
1212846345F,21/06/2018 19:00,19,64,20,97
1212846345F,21/06/2018 20:00,20,64,14,94.5
1212846345F,21/06/2018 21:00,21,64,14,97.4
1212846345F,21/06/2018 22:00,22,64,13,95.5
1212846345F,21/06/2018 23:00,23,64,12,95.4
1212846345F,22/06/2018 0:00,0,64,8,98
1212846345F,22/06/2018 1:00,1,64,7,92.9
1212846345F,22/06/2018 2:00,2,64,11,92.5
1212846345F,22/06/2018 3:00,3,64,8,97.9
1212846345F,22/06/2018 4:00,4,64,13,97.4
1212846345F,22/06/2018 5:00,5,64,43,94.7
1212846345F,22/06/2018 6:00,6,64,49,96.8
1212846345F,22/06/2018 7:00,7,64,61,93.4
1212846345F,22/06/2018 8:00,8,64,57,93.6
1212846345F,22/06/2018 9:00,9,64,68,93.3
1212846345F,22/06/2018 10:00,10,64,49,94
1212846345F,22/06/2018 11:00,11,64,73,92.9
1212846345F,22/06/2018 12:00,12,64,69,94.6
1212846345F,22/06/2018 13:00,13,64,71,92.1
1212846345F,22/06/2018 14:00,14,64,74,78.5
1212846345F,22/06/2018 15:00,15,64,67,68.1
1212846345F,22/06/2018 16:00,16,64,56,81.4
1212846345F,22/06/2018 17:00,17,64,65,71
1212846345F,22/06/2018 18:00,18,64,33,91.1
1212846345F,22/06/2018 19:00,19,64,21,94
1212846345F,22/06/2018 20:00,20,64,22,95.1
1212846345F,22/06/2018 21:00,21,64,9,100.1
1212846345F,22/06/2018 22:00,22,64,7,96.4
1212846345F,22/06/2018 23:00,23,64,12,95.8
1212846345F,23/06/2018 0:00,0,64,5,96.4
1212846345F,23/06/2018 1:00,1,64,7,95
1212846345F,23/06/2018 2:00,2,64,7,95.1
1212846345F,23/06/2018 3:00,3,64,3,86.3
1212846345F,23/06/2018 4:00,4,64,9,95
1212846345F,23/06/2018 5:00,5,64,11,94.9
1212846345F,23/06/2018 6:00,6,64,14,96.5
1212846345F,23/06/2018 7:00,7,64,14,97.5
1212846345F,23/06/2018 8:00,8,64,37,96.1
1212846345F,23/06/2018 9:00,9,64,28,94.2
1212846345F,23/06/2018 10:00,10,64,51,92.7
1212846345F,23/06/2018 11:00,11,64,33,93.6
1212846345F,23/06/2018 12:00,12,64,35,94.3
1212846345F,23/06/2018 13:00,13,64,27,94.9
1212846345F,23/06/2018 14:00,14,64,28,92.8
1212846345F,23/06/2018 15:00,15,64,28,93.9
1212846345F,23/06/2018 16:00,16,64,30,92.5
1212846345F,23/06/2018 17:00,17,64,38,93.1
1212846345F,23/06/2018 18:00,18,64,21,95.8
1212846345F,23/06/2018 19:00,19,64,14,95.3
1212846345F,23/06/2018 20:00,20,64,14,94.8
1212846345F,23/06/2018 21:00,21,64,15,97.3
1212846345F,23/06/2018 22:00,22,64,14,95.9
1212846345F,23/06/2018 23:00,23,64,11,96.5
1212846345F,24/06/2018 0:00,0,64,2,102
1212846345F,24/06/2018 1:00,1,64,1,99
1212846345F,24/06/2018 2:00,2,64,3,100.7
1212846345F,24/06/2018 3:00,3,64,3,94
1212846345F,24/06/2018 4:00,4,64,4,92
1212846345F,24/06/2018 5:00,5,64,7,98.7
1212846345F,24/06/2018 6:00,6,64,4,96
1212846345F,24/06/2018 7:00,7,64,10,96
1212846345F,24/06/2018 8:00,8,64,17,95
1212846345F,24/06/2018 9:00,9,64,25,95.1
1212846345F,24/06/2018 10:00,10,64,17,94.4
1212846345F,24/06/2018 11:00,11,64,34,91.2
1212846345F,24/06/2018 12:00,12,64,27,93
1212846345F,24/06/2018 13:00,13,64,31,95.9
1212846345F,24/06/2018 14:00,14,64,26,95.2
1212846345F,24/06/2018 15:00,15,64,29,93.1
1212846345F,24/06/2018 16:00,16,64,30,90
1212846345F,24/06/2018 17:00,17,64,14,90.4
1212846345F,24/06/2018 18:00,18,64,16,95.6
1212846345F,24/06/2018 19:00,19,64,9,95.4
1212846345F,24/06/2018 20:00,20,64,6,94.7
1212846345F,24/06/2018 21:00,21,64,7,99.7
1212846345F,24/06/2018 22:00,22,64,9,94.1
1212846345F,24/06/2018 23:00,23,64,8,91.6
1212846345F,25/06/2018 0:00,0,64,8,89.1
1212846345F,25/06/2018 1:00,1,64,7,91.1
1212846345F,25/06/2018 2:00,2,64,6,91
1212846345F,25/06/2018 3:00,3,64,11,93.6
1212846345F,25/06/2018 4:00,4,64,13,94.6
1212846345F,25/06/2018 5:00,5,64,41,94.3
1212846345F,25/06/2018 6:00,6,64,70,94.1
1212846345F,25/06/2018 7:00,7,64,44,93.5
1212846345F,25/06/2018 8:00,8,64,67,93.6
1212846345F,25/06/2018 9:00,9,64,61,94.4
1212846345F,25/06/2018 10:00,10,64,62,93.2
1212846345F,25/06/2018 11:00,11,64,52,95.8
1212846345F,25/06/2018 12:00,12,64,60,94
1212846345F,25/06/2018 13:00,13,64,64,94.4
1212846345F,25/06/2018 14:00,14,64,84,92.2
1212846345F,25/06/2018 15:00,15,64,82,92.3
1212846345F,25/06/2018 16:00,16,64,68,84.1
1212846345F,25/06/2018 17:00,17,64,60,82
1212846345F,25/06/2018 18:00,18,64,43,87.4
1212846345F,25/06/2018 19:00,19,64,16,91.6
1212846345F,25/06/2018 20:00,20,64,9,90.3
1212846345F,25/06/2018 21:00,21,64,11,91.7
1212846345F,25/06/2018 22:00,22,64,9,96.1
1212846345F,25/06/2018 23:00,23,64,9,85.2
1212846345F,26/06/2018 0:00,0,64,7,97
1212846345F,26/06/2018 1:00,1,64,12,93
1212846345F,26/06/2018 2:00,2,64,9,88
1212846345F,26/06/2018 3:00,3,64,9,93.2
1212846345F,26/06/2018 4:00,4,64,14,96.5
1212846345F,26/06/2018 5:00,5,64,32,95.5
1212846345F,26/06/2018 6:00,6,64,74,96
1212846345F,26/06/2018 7:00,7,64,57,94.2
1212846345F,26/06/2018 8:00,8,64,60,92.2
1212846345F,26/06/2018 9:00,9,64,68,93.9
1212846345F,26/06/2018 10:00,10,64,67,93.3
1212846345F,26/06/2018 11:00,11,64,62,94.1
1212846345F,26/06/2018 12:00,12,64,64,93.9
1212846345F,26/06/2018 13:00,13,64,57,90
1212846345F,26/06/2018 14:00,14,64,77,92.6
1212846345F,26/06/2018 15:00,15,64,73,89.4
1212846345F,26/06/2018 16:00,16,64,82,74.3
1212846345F,26/06/2018 17:00,17,64,59,80.1
1212846345F,26/06/2018 18:00,18,64,45,78.4
1212846345F,26/06/2018 19:00,19,64,13,96.4
1212846345F,26/06/2018 20:00,20,64,13,94.4
1212846345F,26/06/2018 21:00,21,64,13,89.4
1212846345F,26/06/2018 22:00,22,64,5,95.8
1212846345F,26/06/2018 23:00,23,64,11,89.7
1212846345F,27/06/2018 0:00,0,64,3,90
1212846345F,27/06/2018 1:00,1,64,13,86.1
1212846345F,27/06/2018 2:00,2,64,12,90.3
1212846345F,27/06/2018 3:00,3,64,7,97
1212846345F,27/06/2018 4:00,4,64,7,97.9
1212846345F,27/06/2018 5:00,5,64,39,95.4
1212846345F,27/06/2018 6:00,6,64,67,95.1
1212846345F,27/06/2018 7:00,7,64,53,90.7
1212846345F,27/06/2018 8:00,8,64,64,94.7
1212846345F,27/06/2018 9:00,9,64,60,95.7
1212846345F,27/06/2018 10:00,10,64,41,92
1212846345F,27/06/2018 11:00,11,64,70,88.3
1212846345F,27/06/2018 12:00,12,64,56,91.5
1212846345F,27/06/2018 13:00,13,64,57,87.1
1212846345F,27/06/2018 14:00,14,64,86,80.9
1212846345F,27/06/2018 15:00,15,64,72,47.3
1212846345F,27/06/2018 16:00,16,64,72,53.2
1212846345F,27/06/2018 17:00,17,64,52,56.2
1212846345F,27/06/2018 18:00,18,64,47,75.1
1212846345F,27/06/2018 19:00,19,64,10,94.6
1212846345F,27/06/2018 20:00,20,64,16,95.8
1212846345F,27/06/2018 21:00,21,64,13,92.3
1212846345F,27/06/2018 22:00,22,64,8,94.1
1212846345F,27/06/2018 23:00,23,64,7,94.7
1212846345F,28/06/2018 0:00,0,64,7,93
1212846345F,28/06/2018 1:00,1,64,10,95.2
1212846345F,28/06/2018 2:00,2,64,3,99
1212846345F,28/06/2018 3:00,3,64,13,93.8
1212846345F,28/06/2018 4:00,4,64,4,91.5
1212846345F,28/06/2018 5:00,5,64,33,93.8
1212846345F,28/06/2018 6:00,6,64,64,92.9
1212846345F,28/06/2018 7:00,7,64,54,92.4
1212846345F,28/06/2018 8:00,8,64,47,91.5
1212846345F,28/06/2018 9:00,9,64,70,92.8
1212846345F,28/06/2018 10:00,10,64,53,92.6
1212846345F,28/06/2018 11:00,11,64,57,94.1
1212846345F,28/06/2018 12:00,12,64,72,91.5
1212846345F,28/06/2018 13:00,13,64,79,91.6
1212846345F,28/06/2018 14:00,14,64,66,90.3
1212846345F,28/06/2018 15:00,15,64,61,82.1
1212846345F,28/06/2018 16:00,16,64,68,84
1212846345F,28/06/2018 17:00,17,64,53,78.6
1212846345F,28/06/2018 18:00,18,64,29,92.2
1212846345F,28/06/2018 19:00,19,64,15,93.1
1212846345F,28/06/2018 20:00,20,64,17,91.6
1212846345F,28/06/2018 21:00,21,64,15,91.5
1212846345F,28/06/2018 22:00,22,64,12,94.2
1212846345F,28/06/2018 23:00,23,64,5,92.8
1212846345F,29/06/2018 0:00,0,64,6,93.8
1212846345F,29/06/2018 1:00,1,64,8,92
1212846345F,29/06/2018 2:00,2,64,9,89.9
1212846345F,29/06/2018 3:00,3,64,7,89.4
1212846345F,29/06/2018 4:00,4,64,13,93.8
1212846345F,29/06/2018 5:00,5,64,34,93.4
1212846345F,29/06/2018 6:00,6,64,63,94.4
1212846345F,29/06/2018 7:00,7,64,65,92.9
1212846345F,29/06/2018 8:00,8,64,49,94.8
1212846345F,29/06/2018 9:00,9,64,43,92.5
1212846345F,29/06/2018 10:00,10,64,62,93.8
1212846345F,29/06/2018 11:00,11,64,54,92.1
1212846345F,29/06/2018 12:00,12,64,61,91.7
1212846345F,29/06/2018 13:00,13,64,64,89.3
1212846345F,29/06/2018 14:00,14,64,72,65.2
1212846345F,29/06/2018 15:00,15,64,80,45.6
1212846345F,29/06/2018 16:00,16,64,47,68.2
1212846345F,29/06/2018 17:00,17,64,56,65.6
1212846345F,29/06/2018 18:00,18,64,46,57.1
1212846345F,29/06/2018 19:00,19,64,32,92.1
1212846345F,29/06/2018 20:00,20,64,21,95
1212846345F,29/06/2018 21:00,21,64,21,93.1
1212846345F,29/06/2018 22:00,22,64,9,94.2
1212846345F,29/06/2018 23:00,23,64,4,93.8
1212846345F,30/06/2018 0:00,0,64,7,94
1212846345F,30/06/2018 1:00,1,64,6,93.2
1212846345F,30/06/2018 2:00,2,64,6,94.5
1212846345F,30/06/2018 3:00,3,64,3,90.7
1212846345F,30/06/2018 4:00,4,64,7,98.3
1212846345F,30/06/2018 5:00,5,64,11,92.8
1212846345F,30/06/2018 6:00,6,64,13,93.6
1212846345F,30/06/2018 7:00,7,64,20,93.7
1212846345F,30/06/2018 8:00,8,64,32,94.3
1212846345F,30/06/2018 9:00,9,64,18,92.2
1212846345F,30/06/2018 10:00,10,64,51,91.5
1212846345F,30/06/2018 11:00,11,64,37,91.9
1212846345F,30/06/2018 12:00,12,64,44,51.1
1212846345F,30/06/2018 13:00,13,64,53,31.5
1212846345F,30/06/2018 14:00,14,64,34,68.3
1212846345F,30/06/2018 15:00,15,64,33,92.5
1212846345F,30/06/2018 16:00,16,64,33,92.7
1212846345F,30/06/2018 17:00,17,64,20,91.2
1212846345F,30/06/2018 18:00,18,64,17,95.4
1212846345F,30/06/2018 19:00,19,64,14,95.2
1212846345F,30/06/2018 20:00,20,64,7,94
1212846345F,30/06/2018 21:00,21,64,7,97.9
1212846345F,30/06/2018 22:00,22,64,9,91.8
1212846345F,30/06/2018 23:00,23,64,3,100
1212846345F,1/07/2018 10:00,10,64,54,48.7
1212846345F,1/07/2018 11:00,11,64,50,35.7
1212846345F,1/07/2018 12:00,12,64,31,82.2
1212846345F,1/07/2018 13:00,13,64,23,94.1
1212846345F,1/07/2018 14:00,14,64,29,91.9
1212846345F,1/07/2018 15:00,15,64,20,96
1212846345F,1/07/2018 16:00,16,64,26,92
1212846345F,1/07/2018 17:00,17,64,25,93.8
1212846345F,1/07/2018 18:00,18,64,10,94.7
1212846345F,1/07/2018 19:00,19,64,8,93
1212846345F,1/07/2018 20:00,20,64,10,93.4
1212846345F,1/07/2018 21:00,21,64,11,93.4
1212846345F,1/07/2018 22:00,22,64,7,93.1
1212846345F,1/07/2018 23:00,23,64,6,94.8
1212846345F,2/07/2018 0:00,0,64,9,95
1212846345F,2/07/2018 1:00,1,64,11,89.7
1212846345F,2/07/2018 2:00,2,64,4,97.2
1212846345F,2/07/2018 3:00,3,64,4,95.5
1212846345F,2/07/2018 4:00,4,64,3,98
1212846345F,2/07/2018 5:00,5,64,44,93.5
1212846345F,2/07/2018 6:00,6,64,74,93.5
1212846345F,2/07/2018 7:00,7,64,95,93.6
1212846345F,2/07/2018 8:00,8,64,54,93.1
1212846345F,2/07/2018 9:00,9,64,72,93.1
1212846345F,2/07/2018 10:00,10,64,71,91.1
1212846345F,2/07/2018 11:00,11,64,49,93.7
1212846345F,2/07/2018 12:00,12,64,38,93.6
1212846345F,2/07/2018 13:00,13,64,63,92
1212846345F,2/07/2018 14:00,14,64,82,90.5
1212846345F,2/07/2018 15:00,15,64,88,78
1212846345F,2/07/2018 16:00,16,64,69,66.2
1212846345F,2/07/2018 17:00,17,64,54,61
1212846345F,2/07/2018 18:00,18,64,48,83.4
1212846345F,2/07/2018 19:00,19,64,22,94.1
1212846345F,2/07/2018 20:00,20,64,22,94.3
1212846345F,2/07/2018 21:00,21,64,10,94.2
1212846345F,2/07/2018 22:00,22,64,4,91.8
1212846345F,2/07/2018 23:00,23,64,4,96.8
1212846345F,3/07/2018 0:00,0,64,8,93.6
1212846345F,3/07/2018 1:00,1,64,12,94.4
1212846345F,3/07/2018 2:00,2,64,8,91
1212846345F,3/07/2018 3:00,3,64,9,96.8
1212846345F,3/07/2018 4:00,4,64,13,96.2
1212846345F,3/07/2018 5:00,5,64,43,94
1212846345F,3/07/2018 6:00,6,64,48,93.7
1212846345F,3/07/2018 7:00,7,64,82,93.1
1212846345F,3/07/2018 8:00,8,64,65,94.4
1212846345F,3/07/2018 9:00,9,64,79,93.1
1212846345F,3/07/2018 10:00,10,64,54,92.7
1212846345F,3/07/2018 11:00,11,64,70,94.9
1212846345F,3/07/2018 12:00,12,64,60,92.5
1212846345F,3/07/2018 13:00,13,64,54,93.9
1212846345F,3/07/2018 14:00,14,64,79,92.6
1212846345F,3/07/2018 15:00,15,64,99,86
1212846345F,3/07/2018 16:00,16,64,62,71.8
1212846345F,3/07/2018 17:00,17,64,56,68.2
1212846345F,3/07/2018 18:00,18,64,56,44.3
1212846345F,3/07/2018 19:00,19,64,19,71.8
1212846345F,3/07/2018 20:00,20,64,21,94.9
1212846345F,3/07/2018 21:00,21,64,12,93.9
1212846345F,3/07/2018 22:00,22,64,13,93.4
1212846345F,3/07/2018 23:00,23,64,6,94.7
1212846345F,4/07/2018 0:00,0,64,9,95.3
1212846345F,4/07/2018 1:00,1,64,7,95.6
1212846345F,4/07/2018 2:00,2,64,8,95.2
1212846345F,4/07/2018 3:00,3,64,13,94.8
1212846345F,4/07/2018 4:00,4,64,7,95.7
1212846345F,4/07/2018 5:00,5,64,44,94.2
1212846345F,4/07/2018 6:00,6,64,62,94.4
1212846345F,4/07/2018 7:00,7,64,61,93.6
1212846345F,4/07/2018 8:00,8,64,54,93.2
1212846345F,4/07/2018 9:00,9,64,78,90.7
1212846345F,4/07/2018 10:00,10,64,60,93.1
1212846345F,4/07/2018 11:00,11,64,49,93.3
1212846345F,4/07/2018 12:00,12,64,56,91.7
1212846345F,4/07/2018 13:00,13,64,65,92.6
1212846345F,4/07/2018 14:00,14,64,83,90.3
1212846345F,4/07/2018 15:00,15,64,78,73.2
1212846345F,4/07/2018 16:00,16,64,70,79.2
1212846345F,4/07/2018 17:00,17,64,47,71.1
1212846345F,4/07/2018 18:00,18,64,58,66.3
1212846345F,4/07/2018 19:00,19,64,22,94.4
1212846345F,4/07/2018 20:00,20,64,16,96.8
1212846345F,4/07/2018 21:00,21,64,13,92.5
1212846345F,4/07/2018 22:00,22,64,7,93
1212846345F,4/07/2018 23:00,23,64,10,94.2
1212846345F,5/07/2018 0:00,0,64,9,92.1
1212846345F,5/07/2018 1:00,1,64,9,93.1
1212846345F,5/07/2018 2:00,2,64,5,92.6
1212846345F,5/07/2018 3:00,3,64,8,92.9
1212846345F,5/07/2018 4:00,4,64,13,94.8
1212846345F,5/07/2018 5:00,5,64,38,92.6
1212846345F,5/07/2018 6:00,6,64,51,92.2
1212846345F,5/07/2018 7:00,7,64,68,91.8
1212846345F,5/07/2018 8:00,8,64,49,91
1212846345F,5/07/2018 9:00,9,64,71,90.8
1212846345F,5/07/2018 10:00,10,64,58,91.1
1212846345F,5/07/2018 11:00,11,64,86,90.1
1212846345F,5/07/2018 12:00,12,64,62,90.5
1212846345F,5/07/2018 13:00,13,64,69,88.3
1212846345F,5/07/2018 14:00,14,64,63,89.7
1212846345F,5/07/2018 15:00,15,64,82,73.8
1212846345F,5/07/2018 16:00,16,64,74,72.4
1212846345F,5/07/2018 17:00,17,64,51,62.4
1212846345F,5/07/2018 18:00,18,64,31,68.6
1212846345F,5/07/2018 19:00,19,64,15,90.7
1212846345F,5/07/2018 20:00,20,64,22,93
1212846345F,5/07/2018 21:00,21,64,13,91.8
1212846345F,5/07/2018 22:00,22,64,7,93.3
1212846345F,5/07/2018 23:00,23,64,8,90.4
1212846345F,6/07/2018 0:00,0,64,6,93.2
1212846345F,6/07/2018 1:00,1,64,3,93.7
1212846345F,6/07/2018 2:00,2,64,5,93.2
1212846345F,6/07/2018 3:00,3,64,12,93.2
1212846345F,6/07/2018 4:00,4,64,5,89.8
1212846345F,6/07/2018 5:00,5,64,32,91.1
1212846345F,6/07/2018 6:00,6,64,49,92.7
1212846345F,6/07/2018 7:00,7,64,71,93.7
1212846345F,6/07/2018 8:00,8,64,63,91.2
1212846345F,6/07/2018 9:00,9,64,71,92
1212846345F,6/07/2018 10:00,10,64,54,91
1212846345F,6/07/2018 11:00,11,64,62,91.9
1212846345F,6/07/2018 12:00,12,64,47,90.1
1212846345F,6/07/2018 13:00,13,64,63,91.5
1212846345F,6/07/2018 14:00,14,64,76,72.4
1212846345F,6/07/2018 15:00,15,64,69,55.9
1212846345F,6/07/2018 16:00,16,64,85,54.8
1212846345F,6/07/2018 17:00,17,64,50,59.9
1212846345F,6/07/2018 18:00,18,64,47,73.5
1212846345F,6/07/2018 19:00,19,64,21,94.9
1212846345F,6/07/2018 20:00,20,64,17,94.1
1212846345F,6/07/2018 21:00,21,64,7,95.6
1212846345F,6/07/2018 22:00,22,64,6,95.5
1212846345F,6/07/2018 23:00,23,64,3,96.7
1212846345F,7/07/2018 0:00,0,64,2,96.5
1212846345F,7/07/2018 1:00,1,64,8,97
1212846345F,7/07/2018 2:00,2,64,4,93.2
1212846345F,7/07/2018 3:00,3,64,5,96.2
1212846345F,7/07/2018 4:00,4,64,6,91.2
1212846345F,7/07/2018 5:00,5,64,9,96.2
1212846345F,7/07/2018 6:00,6,64,23,96.4
1212846345F,7/07/2018 7:00,7,64,19,93.1
1212846345F,7/07/2018 8:00,8,64,22,93.7
1212846345F,7/07/2018 9:00,9,64,38,91.8
1212846345F,7/07/2018 10:00,10,64,43,92.6
1212846345F,7/07/2018 11:00,11,64,37,75.6
1212846345F,7/07/2018 12:00,12,64,32,90.3
1212846345F,7/07/2018 13:00,13,64,33,93.3
1212846345F,7/07/2018 14:00,14,64,34,93.3
1212846345F,7/07/2018 15:00,15,64,27,93.1
1212846345F,7/07/2018 16:00,16,64,31,94.7
1212846345F,7/07/2018 17:00,17,64,32,93.7
1212846345F,7/07/2018 18:00,18,64,19,92.2
1212846345F,7/07/2018 19:00,19,64,13,97.9
1212846345F,7/07/2018 20:00,20,64,9,93.1
1212846345F,7/07/2018 21:00,21,64,8,89.1
1212846345F,7/07/2018 22:00,22,64,11,94.3
1212846345F,7/07/2018 23:00,23,64,6,96.2
1212846345F,8/07/2018 0:00,0,64,2,92
1212846345F,8/07/2018 1:00,1,64,1,94
1212846345F,8/07/2018 3:00,3,64,2,84.5
1212846345F,8/07/2018 4:00,4,64,3,94.7
1212846345F,8/07/2018 5:00,5,64,6,94.8
1212846345F,8/07/2018 6:00,6,64,5,89.8
1212846345F,8/07/2018 7:00,7,64,14,97.9
1212846345F,8/07/2018 8:00,8,64,10,95.6
1212846345F,8/07/2018 9:00,9,64,23,95.1
1212846345F,8/07/2018 10:00,10,64,25,95
1212846345F,8/07/2018 11:00,11,64,30,90.7
1212846345F,8/07/2018 12:00,12,64,32,94.8
1212846345F,8/07/2018 13:00,13,64,26,94.8
1212846345F,8/07/2018 14:00,14,64,25,95
1212846345F,8/07/2018 15:00,15,64,30,92.7
1212846345F,8/07/2018 16:00,16,64,25,93.6
1212846345F,8/07/2018 17:00,17,64,20,94.1
1212846345F,8/07/2018 18:00,18,64,12,93.1
1212846345F,8/07/2018 19:00,19,64,11,95.4
1212846345F,8/07/2018 20:00,20,64,7,92.3
1212846345F,8/07/2018 21:00,21,64,8,95.4
1212846345F,8/07/2018 22:00,22,64,10,93.8
1212846345F,8/07/2018 23:00,23,64,2,95.5
1212846345F,9/07/2018 0:00,0,64,9,89.4
1212846345F,9/07/2018 1:00,1,64,9,88.4
1212846345F,9/07/2018 2:00,2,64,12,92.1
1212846345F,9/07/2018 3:00,3,64,8,91.1
1212846345F,9/07/2018 4:00,4,64,5,98.8
1212846345F,9/07/2018 5:00,5,64,33,96.3
1212846345F,9/07/2018 6:00,6,64,71,95.2
1212846345F,9/07/2018 7:00,7,64,47,93.4
1212846345F,9/07/2018 8:00,8,64,63,94.6
1212846345F,9/07/2018 9:00,9,64,73,92.7
1212846345F,9/07/2018 10:00,10,64,67,91.1
1212846345F,9/07/2018 11:00,11,64,48,91.4
1212846345F,9/07/2018 12:00,12,64,58,94
1212846345F,9/07/2018 13:00,13,64,71,93.3
1212846345F,9/07/2018 14:00,14,64,84,92
1212846345F,9/07/2018 15:00,15,64,71,86.8
1212846345F,9/07/2018 16:00,16,64,56,77.1
1212846345F,9/07/2018 17:00,17,64,82,75.5
1212846345F,9/07/2018 18:00,18,64,38,90.2
1212846345F,9/07/2018 19:00,19,64,15,92.9
1212846345F,9/07/2018 20:00,20,64,25,93.4
1212846345F,9/07/2018 21:00,21,64,11,95.6
1212846345F,9/07/2018 22:00,22,64,15,88.9
1212846345F,9/07/2018 23:00,23,64,13,83.7
1212846345F,10/07/2018 0:00,0,64,10,86.5
1212846345F,10/07/2018 1:00,1,64,9,91.1
1212846345F,10/07/2018 2:00,2,64,17,88.3
1212846345F,10/07/2018 3:00,3,64,6,85.2
1212846345F,10/07/2018 4:00,4,64,11,94.5
1212846345F,10/07/2018 5:00,5,64,33,94.3
1212846345F,10/07/2018 6:00,6,64,48,95.8
1212846345F,10/07/2018 7:00,7,64,64,92.9
1212846345F,10/07/2018 8:00,8,64,77,94.5
1212846345F,10/07/2018 9:00,9,64,86,92.6
1212846345F,10/07/2018 10:00,10,64,57,92.5
1212846345F,10/07/2018 11:00,11,64,56,91.5
1212846345F,10/07/2018 12:00,12,64,46,92.4
1212846345F,10/07/2018 13:00,13,64,56,91.2
1212846345F,10/07/2018 14:00,14,64,107,91
1212846345F,10/07/2018 15:00,15,64,70,66.3
1212846345F,10/07/2018 16:00,16,64,71,78.4
1212846345F,10/07/2018 17:00,17,64,68,72.1
1212846345F,10/07/2018 18:00,18,64,48,78.5
1212846345F,10/07/2018 19:00,19,64,25,90.5
1212846345F,10/07/2018 20:00,20,64,12,91.3
1212846345F,10/07/2018 21:00,21,64,17,88.3
1212846345F,10/07/2018 22:00,22,64,11,83.5
1212846345F,10/07/2018 23:00,23,64,9,91.7
1212846345F,11/07/2018 0:00,0,64,2,94
1212846345F,11/07/2018 1:00,1,64,8,86.8
1212846345F,11/07/2018 2:00,2,64,9,88
1212846345F,11/07/2018 3:00,3,64,9,97.1
1212846345F,11/07/2018 4:00,4,64,25,90.7
1212846345F,11/07/2018 5:00,5,64,29,94
1212846345F,11/07/2018 6:00,6,64,72,93.8
1212846345F,11/07/2018 7:00,7,64,68,93.7
1212846345F,11/07/2018 8:00,8,64,60,92.3
1212846345F,11/07/2018 9:00,9,64,72,92.7
1212846345F,11/07/2018 10:00,10,64,57,89.7
1212846345F,11/07/2018 11:00,11,64,61,92.8
1212846345F,11/07/2018 12:00,12,64,49,93.3
1212846345F,11/07/2018 13:00,13,64,55,92.9
1212846345F,11/07/2018 14:00,14,64,103,87.5
1212846345F,11/07/2018 15:00,15,64,67,55.7
1212846345F,11/07/2018 16:00,16,64,48,63.7
1212846345F,11/07/2018 17:00,17,64,45,62.7
1212846345F,11/07/2018 18:00,18,64,53,65.3
1212846345F,11/07/2018 19:00,19,64,20,93
1212846345F,11/07/2018 20:00,20,64,15,95.1
1212846345F,11/07/2018 21:00,21,64,8,91.6
1212846345F,11/07/2018 22:00,22,64,11,92.8
1212846345F,11/07/2018 23:00,23,64,23,93.2
1212846345F,12/07/2018 0:00,0,64,2,93
1212846345F,12/07/2018 1:00,1,64,4,96.5
1212846345F,12/07/2018 2:00,2,64,9,92
1212846345F,12/07/2018 3:00,3,64,16,93.7
1212846345F,12/07/2018 4:00,4,64,17,93.5
1212846345F,12/07/2018 5:00,5,64,22,92.5
1212846345F,12/07/2018 6:00,6,64,71,93
1212846345F,12/07/2018 7:00,7,64,57,92.7
1212846345F,12/07/2018 8:00,8,64,56,92.9
1212846345F,12/07/2018 9:00,9,64,62,92.6
1212846345F,12/07/2018 10:00,10,64,59,92.4
1212846345F,12/07/2018 11:00,11,64,56,91.1
1212846345F,12/07/2018 12:00,12,64,45,92.4
1212846345F,12/07/2018 13:00,13,64,64,92.5
1212846345F,12/07/2018 14:00,14,64,79,90.4
1212846345F,12/07/2018 15:00,15,64,72,79.8
1212846345F,12/07/2018 16:00,16,64,62,63.4
