LINK-DIR,DATE-TIME,EPOCH-60MIN,LENGTH,COUNT,MEAN
130845099T,2019-08-26 07:00,7,36,4,20.8
130845099T,2019-08-26 08:00,8,36,5,25.0
130845099T,2019-08-26 09:00,9,36,6,16.3
130845099T,2019-08-26 10:00,10,36,6,19.5
130845099T,2019-08-26 11:00,11,36,1,23.0
130845099T,2019-08-26 12:00,12,36,8,13.9
130845099T,2019-08-26 13:00,13,36,2,18.5
130845099T,2019-08-26 14:00,14,36,4,15.0
130845099T,2019-08-26 15:00,15,36,3,23.0
130845099T,2019-08-26 16:00,16,36,8,13.1
130845099T,2019-08-26 17:00,17,36,6,18.2
130845099T,2019-08-26 20:00,20,36,1,37.0
130845099T,2019-08-27 04:00,4,36,2,18.0
130845099T,2019-08-27 05:00,5,36,3,20.3
130845099T,2019-08-27 06:00,6,36,4,19.8
130845099T,2019-08-27 07:00,7,36,3,11.7
130845099T,2019-08-27 08:00,8,36,6,23.0
130845099T,2019-08-27 10:00,10,36,5,25.6
130845099T,2019-08-27 11:00,11,36,2,38.5
130845099T,2019-08-27 12:00,12,36,3,12.0
130845099T,2019-08-27 13:00,13,36,4,21.8
130845099T,2019-08-27 14:00,14,36,12,20.3
130845099T,2019-08-27 15:00,15,36,8,18.8
130845099T,2019-08-27 16:00,16,36,6,15.3
130845099T,2019-08-27 17:00,17,36,3,26.7
130845099T,2019-08-27 18:00,18,36,2,26.5
130845099T,2019-08-27 23:00,23,36,2,18.5
130845099T,2019-08-28 04:00,4,36,2,18.5
130845099T,2019-08-28 05:00,5,36,1,24.0
130845099T,2019-08-28 06:00,6,36,3,16.7
130845099T,2019-08-28 07:00,7,36,7,22.3
130845099T,2019-08-28 08:00,8,36,2,14.0
130845099T,2019-08-28 09:00,9,36,5,19.6
130845099T,2019-08-28 10:00,10,36,4,15.8
130845099T,2019-08-28 11:00,11,36,5,28.2
130845099T,2019-08-28 12:00,12,36,5,23.6
130845099T,2019-08-28 13:00,13,36,4,13.2
130845099T,2019-08-28 14:00,14,36,8,15.8
130845099T,2019-08-28 15:00,15,36,1,29.0
130845099T,2019-08-28 16:00,16,36,3,16.7
130845099T,2019-08-28 17:00,17,36,3,19.3
130845099T,2019-08-29 05:00,5,36,1,35.0
130845099T,2019-08-29 06:00,6,36,7,12.9
130845099T,2019-08-29 07:00,7,36,10,16.2
130845099T,2019-08-29 08:00,8,36,5,16.0
130845099T,2019-08-29 09:00,9,36,1,17.0
130845099T,2019-08-29 10:00,10,36,5,16.6
130845099T,2019-08-29 11:00,11,36,1,39.0
130845099T,2019-08-29 12:00,12,36,6,21.0
130845099T,2019-08-29 13:00,13,36,6,18.3
130845099T,2019-08-29 14:00,14,36,5,15.2
130845099T,2019-08-29 15:00,15,36,6,14.3
130845099T,2019-08-29 16:00,16,36,1,5.0
130845099T,2019-08-29 17:00,17,36,1,20.0
130845099T,2019-08-29 18:00,18,36,4,18.5
130845099T,2019-08-29 20:00,20,36,2,37.5
130845099T,2019-08-30 04:00,4,36,2,45.5
130845099T,2019-08-30 05:00,5,36,2,26.5
130845099T,2019-08-30 06:00,6,36,3,11.3
130845099T,2019-08-30 07:00,7,36,2,22.5
130845099T,2019-08-30 08:00,8,36,2,5.0
130845099T,2019-08-30 09:00,9,36,11,19.1
130845099T,2019-08-30 10:00,10,36,6,35.2
130845099T,2019-08-30 11:00,11,36,1,9.0
130845099T,2019-08-30 12:00,12,36,1,21.0
130845099T,2019-08-30 13:00,13,36,10,18.6
130845099T,2019-08-30 14:00,14,36,4,20.2
130845099T,2019-08-30 15:00,15,36,4,14.2
130845099T,2019-08-30 16:00,16,36,4,23.8
130845099T,2019-08-30 17:00,17,36,2,24.0
130845099T,2019-08-30 18:00,18,36,2,16.0
130845099T,2019-08-30 19:00,19,36,3,21.0
130845099T,2019-08-30 20:00,20,36,2,21.5
130845099T,2019-09-02 04:00,4,36,4,27.0
130845099T,2019-09-02 05:00,5,36,2,11.0
130845099T,2019-09-02 06:00,6,36,2,33.5
130845099T,2019-09-02 07:00,7,36,2,21.5
130845099T,2019-09-02 08:00,8,36,2,19.5
130845099T,2019-09-02 09:00,9,36,7,14.7
130845099T,2019-09-02 10:00,10,36,4,13.2
130845099T,2019-09-02 12:00,12,36,6,12.0
130845099T,2019-09-02 13:00,13,36,3,13.0
130845099T,2019-09-02 14:00,14,36,2,21.0
130845099T,2019-09-02 15:00,15,36,1,15.0
130845099T,2019-09-02 16:00,16,36,6,23.7
130845099T,2019-09-02 18:00,18,36,1,35.0
130845099T,2019-09-03 05:00,5,36,1,42.0
130845099T,2019-09-03 06:00,6,36,4,23.5
130845099T,2019-09-03 07:00,7,36,7,15.9
130845099T,2019-09-03 08:00,8,36,4,12.0
130845099T,2019-09-03 09:00,9,36,6,24.2
130845099T,2019-09-03 10:00,10,36,4,19.8
130845099T,2019-09-03 11:00,11,36,3,16.0
130845099T,2019-09-03 12:00,12,36,6,18.2
130845099T,2019-09-03 13:00,13,36,4,23.0
130845099T,2019-09-03 14:00,14,36,1,8.0
130845099T,2019-09-03 15:00,15,36,8,7.2
130845099T,2019-09-03 16:00,16,36,2,27.5
130845099T,2019-09-03 17:00,17,36,4,19.8
130845099T,2019-09-03 18:00,18,36,1,14.0
130845099T,2019-09-03 20:00,20,36,1,7.0
130845099T,2019-09-04 04:00,4,36,3,47.7
130845099T,2019-09-04 05:00,5,36,1,35.0
130845099T,2019-09-04 06:00,6,36,5,11.8
130845099T,2019-09-04 07:00,7,36,6,19.0
130845099T,2019-09-04 08:00,8,36,7,16.7
130845099T,2019-09-04 09:00,9,36,4,24.8
130845099T,2019-09-04 10:00,10,36,4,16.0
130845099T,2019-09-04 11:00,11,36,6,19.2
130845099T,2019-09-04 12:00,12,36,10,13.1
130845099T,2019-09-04 13:00,13,36,3,17.7
130845099T,2019-09-04 14:00,14,36,3,12.7
130845099T,2019-09-04 15:00,15,36,2,20.5
130845099T,2019-09-04 17:00,17,36,3,13.3
130845099T,2019-09-04 18:00,18,36,3,30.3
130845099T,2019-09-04 20:00,20,36,4,20.0
130845099T,2019-09-05 05:00,5,36,1,43.0
130845099T,2019-09-05 06:00,6,36,4,9.8
130845099T,2019-09-05 07:00,7,36,10,18.0
130845099T,2019-09-05 08:00,8,36,6,25.3
130845099T,2019-09-05 09:00,9,36,3,21.7
130845099T,2019-09-05 10:00,10,36,6,24.7
130845099T,2019-09-05 11:00,11,36,6,25.5
130845099T,2019-09-05 12:00,12,36,5,18.8
130845099T,2019-09-05 13:00,13,36,4,21.0
130845099T,2019-09-05 14:00,14,36,5,21.2
130845099T,2019-09-05 15:00,15,36,4,10.5
130845099T,2019-09-05 16:00,16,36,3,23.7
130845099T,2019-09-05 17:00,17,36,2,28.5
130845099T,2019-09-05 18:00,18,36,1,36.0
130845099T,2019-09-05 19:00,19,36,7,22.9
130845099T,2019-09-05 20:00,20,36,2,18.0
130845099T,2019-09-06 04:00,4,36,2,25.5
130845099T,2019-09-06 05:00,5,36,3,12.7
130845099T,2019-09-06 06:00,6,36,5,12.0
130845099T,2019-09-06 07:00,7,36,4,11.8
130845099T,2019-09-06 08:00,8,36,6,13.0
130845099T,2019-09-06 09:00,9,36,5,15.6
130845099T,2019-09-06 10:00,10,36,4,24.2
130845099T,2019-09-06 11:00,11,36,4,22.0
130845099T,2019-09-06 12:00,12,36,8,15.5
130845099T,2019-09-06 13:00,13,36,7,19.9
130845099T,2019-09-06 14:00,14,36,4,17.8
130845099T,2019-09-06 15:00,15,36,2,23.0
130845099T,2019-09-06 16:00,16,36,2,14.5
130845099T,2019-09-06 17:00,17,36,5,20.8
130845099T,2019-09-06 19:00,19,36,3,20.0
130845099T,2019-09-09 03:00,3,36,1,8.0
130845099T,2019-09-09 04:00,4,36,1,42.0
130845099T,2019-09-09 05:00,5,36,1,43.0
130845099T,2019-09-09 06:00,6,36,5,22.0
130845099T,2019-09-09 07:00,7,36,8,16.8
130845099T,2019-09-09 09:00,9,36,3,16.0
130845099T,2019-09-09 10:00,10,36,3,5.3
130845099T,2019-09-09 11:00,11,36,2,14.0
130845099T,2019-09-09 12:00,12,36,11,19.2
130845099T,2019-09-09 13:00,13,36,2,28.5
130845099T,2019-09-09 14:00,14,36,6,8.5
130845099T,2019-09-09 15:00,15,36,4,31.5
130845099T,2019-09-09 16:00,16,36,2,31.0
130845099T,2019-09-09 18:00,18,36,5,8.2
130845099T,2019-09-09 20:00,20,36,2,10.0
130845099T,2019-09-10 06:00,6,36,2,25.5
130845099T,2019-09-10 07:00,7,36,8,24.8
130845099T,2019-09-10 09:00,9,36,4,22.2
130845099T,2019-09-10 10:00,10,36,3,22.7
130845099T,2019-09-10 12:00,12,36,4,9.0
130845099T,2019-09-10 14:00,14,36,10,14.1
130845099T,2019-09-10 15:00,15,36,6,26.3
130845099T,2019-09-10 16:00,16,36,2,16.0
130845099T,2019-09-10 17:00,17,36,1,40.0
130845099T,2019-09-10 18:00,18,36,4,11.0
130845099T,2019-09-10 20:00,20,36,2,30.5
130845099T,2019-09-11 04:00,4,36,1,42.0
130845099T,2019-09-11 05:00,5,36,7,7.9
130845099T,2019-09-11 06:00,6,36,9,23.0
130845099T,2019-09-11 07:00,7,36,6,11.5
130845099T,2019-09-11 08:00,8,36,8,14.6
130845099T,2019-09-11 10:00,10,36,2,31.0
130845099T,2019-09-11 11:00,11,36,1,47.0
130845099T,2019-09-11 12:00,12,36,3,38.7
130845099T,2019-09-11 13:00,13,36,10,16.1
130845099T,2019-09-11 14:00,14,36,4,19.5
130845099T,2019-09-11 15:00,15,36,5,11.6
130845099T,2019-09-11 16:00,16,36,3,27.3
130845099T,2019-09-11 17:00,17,36,1,21.0
130845099T,2019-09-11 18:00,18,36,2,13.0
130845099T,2019-09-11 21:00,21,36,1,54.0
130845099T,2019-09-12 05:00,5,36,2,52.0
130845099T,2019-09-12 06:00,6,36,9,21.3
130845099T,2019-09-12 07:00,7,36,4,12.5
130845099T,2019-09-12 08:00,8,36,6,21.7
130845099T,2019-09-12 09:00,9,36,4,23.8
130845099T,2019-09-12 10:00,10,36,6,30.0
130845099T,2019-09-12 11:00,11,36,8,17.5
130845099T,2019-09-12 12:00,12,36,3,22.3
130845099T,2019-09-12 13:00,13,36,5,26.4
130845099T,2019-09-12 14:00,14,36,1,7.0
130845099T,2019-09-12 15:00,15,36,5,22.0
130845099T,2019-09-12 16:00,16,36,8,19.8
130845099T,2019-09-12 17:00,17,36,5,17.2
130845099T,2019-09-12 18:00,18,36,2,19.5
130845099T,2019-09-13 04:00,4,36,1,53.0
130845099T,2019-09-13 05:00,5,36,3,26.7
130845099T,2019-09-13 06:00,6,36,10,17.4
130845099T,2019-09-13 07:00,7,36,4,25.5
130845099T,2019-09-13 08:00,8,36,11,12.3
130845099T,2019-09-13 09:00,9,36,1,10.0
130845099T,2019-09-13 10:00,10,36,6,12.7
130845099T,2019-09-13 12:00,12,36,5,20.4
130845099T,2019-09-13 13:00,13,36,4,21.0
130845099T,2019-09-13 14:00,14,36,4,11.0
130845099T,2019-09-13 15:00,15,36,4,9.2
130845099T,2019-09-13 16:00,16,36,3,24.3
130845099T,2019-09-13 17:00,17,36,2,28.5
130845099T,2019-09-13 18:00,18,36,2,24.5
130845099T,2019-09-13 21:00,21,36,2,7.5
130845099T,2019-09-16 04:00,4,36,1,44.0
130845099T,2019-09-16 05:00,5,36,1,27.0
130845099T,2019-09-16 06:00,6,36,4,21.0
130845099T,2019-09-16 07:00,7,36,10,29.6
130845099T,2019-09-16 08:00,8,36,7,20.9
130845099T,2019-09-16 09:00,9,36,4,17.8
130845099T,2019-09-16 10:00,10,36,3,28.3
130845099T,2019-09-16 11:00,11,36,3,12.0
130845099T,2019-09-16 13:00,13,36,3,18.0
130845099T,2019-09-16 14:00,14,36,1,24.0
130845099T,2019-09-16 15:00,15,36,1,7.0
130845099T,2019-09-16 16:00,16,36,1,19.0
130845099T,2019-09-16 19:00,19,36,2,16.0
130845099T,2019-09-17 05:00,5,36,2,19.5
130845099T,2019-09-17 06:00,6,36,8,12.5
130845099T,2019-09-17 07:00,7,36,5,8.8
130845099T,2019-09-17 09:00,9,36,1,30.0
130845099T,2019-09-17 10:00,10,36,1,14.0
130845099T,2019-09-17 11:00,11,36,4,28.8
130845099T,2019-09-17 12:00,12,36,2,30.5
130845099T,2019-09-17 13:00,13,36,4,23.0
130845099T,2019-09-17 14:00,14,36,5,15.8
130845099T,2019-09-17 15:00,15,36,2,9.5
130845099T,2019-09-17 16:00,16,36,4,23.0
130845099T,2019-09-17 17:00,17,36,5,14.8
130845099T,2019-09-17 18:00,18,36,3,28.7
130845099T,2019-09-17 21:00,21,36,1,48.0
130845099T,2019-09-18 04:00,4,36,1,45.0
130845099T,2019-09-18 06:00,6,36,9,21.8
130845099T,2019-09-18 07:00,7,36,4,29.8
130845099T,2019-09-18 08:00,8,36,7,20.7
130845099T,2019-09-18 09:00,9,36,4,23.0
130845099T,2019-09-18 10:00,10,36,2,15.5
130845099T,2019-09-18 11:00,11,36,7,13.4
130845099T,2019-09-18 12:00,12,36,3,7.3
130845099T,2019-09-18 13:00,13,36,2,26.5
130845099T,2019-09-18 14:00,14,36,3,12.0
130845099T,2019-09-18 15:00,15,36,3,15.3
130845099T,2019-09-18 16:00,16,36,5,27.2
130845099T,2019-09-18 18:00,18,36,2,33.0
130845099T,2019-09-18 19:00,19,36,5,12.4
130845099T,2019-09-18 21:00,21,36,5,4.8
130845099T,2019-09-19 05:00,5,36,2,25.0
130845099T,2019-09-19 06:00,6,36,8,25.8
130845099T,2019-09-19 07:00,7,36,10,26.9
130845099T,2019-09-19 08:00,8,36,10,18.3
130845099T,2019-09-19 09:00,9,36,9,10.3
130845099T,2019-09-19 10:00,10,36,5,34.4
130845099T,2019-09-19 11:00,11,36,2,31.0
130845099T,2019-09-19 12:00,12,36,10,10.2
130845099T,2019-09-19 13:00,13,36,7,24.0
130845099T,2019-09-19 14:00,14,36,9,16.8
130845099T,2019-09-19 15:00,15,36,5,17.4
130845099T,2019-09-19 16:00,16,36,2,24.5
130845099T,2019-09-19 17:00,17,36,4,26.2
130845099T,2019-09-19 18:00,18,36,5,19.0
130845099T,2019-09-19 19:00,19,36,2,13.0
130845099T,2019-09-19 20:00,20,36,1,16.0
130845099T,2019-09-20 04:00,4,36,1,41.0
130845099T,2019-09-20 05:00,5,36,3,27.7
130845099T,2019-09-20 07:00,7,36,11,15.0
130845099T,2019-09-20 08:00,8,36,5,13.2
130845099T,2019-09-20 09:00,9,36,3,13.3
130845099T,2019-09-20 10:00,10,36,10,22.1
130845099T,2019-09-20 11:00,11,36,5,14.0
130845099T,2019-09-20 12:00,12,36,9,23.7
130845099T,2019-09-20 13:00,13,36,8,22.4
130845099T,2019-09-20 14:00,14,36,7,18.4
130845099T,2019-09-20 15:00,15,36,1,4.0
130845099T,2019-09-20 16:00,16,36,1,8.0
130845099T,2019-09-20 17:00,17,36,3,15.0
130845099T,2019-09-20 18:00,18,36,3,20.0
130845099T,2019-09-23 04:00,4,36,3,18.7
130845099T,2019-09-23 05:00,5,36,5,21.2
130845099T,2019-09-23 06:00,6,36,2,36.0
130845099T,2019-09-23 07:00,7,36,4,17.2
130845099T,2019-09-23 08:00,8,36,6,8.8
130845099T,2019-09-23 09:00,9,36,5,10.8
130845099T,2019-09-23 10:00,10,36,2,10.0
130845099T,2019-09-23 11:00,11,36,4,29.2
130845099T,2019-09-23 12:00,12,36,3,28.7
130845099T,2019-09-23 13:00,13,36,4,27.0
130845099T,2019-09-23 14:00,14,36,6,14.8
130845099T,2019-09-23 15:00,15,36,5,8.8
130845099T,2019-09-23 16:00,16,36,7,15.6
130845099T,2019-09-23 17:00,17,36,7,19.9
130845099T,2019-09-23 19:00,19,36,3,11.0
130845099T,2019-09-23 20:00,20,36,4,32.0
130845099T,2019-09-24 04:00,4,36,1,3.0
130845099T,2019-09-24 05:00,5,36,1,53.0
130845099T,2019-09-24 06:00,6,36,8,16.8
130845099T,2019-09-24 07:00,7,36,11,23.8
130845099T,2019-09-24 10:00,10,36,6,20.2
130845099T,2019-09-24 11:00,11,36,1,25.0
130845099T,2019-09-24 12:00,12,36,6,14.3
130845099T,2019-09-24 13:00,13,36,14,21.6
130845099T,2019-09-24 14:00,14,36,3,25.0
130845099T,2019-09-24 15:00,15,36,5,20.4
130845099T,2019-09-24 16:00,16,36,6,11.3
130845099T,2019-09-24 17:00,17,36,7,16.3
130845099T,2019-09-24 18:00,18,36,2,42.0
130845099T,2019-09-25 03:00,3,36,1,18.0
130845099T,2019-09-25 04:00,4,36,2,34.5
130845099T,2019-09-25 06:00,6,36,4,23.5
130845099T,2019-09-25 07:00,7,36,2,19.5
130845099T,2019-09-25 08:00,8,36,4,17.0
130845099T,2019-09-25 09:00,9,36,7,15.7
130845099T,2019-09-25 10:00,10,36,1,32.0
130845099T,2019-09-25 11:00,11,36,1,11.0
130845099T,2019-09-25 12:00,12,36,4,12.0
130845099T,2019-09-25 13:00,13,36,10,24.2
130845099T,2019-09-25 14:00,14,36,2,26.0
130845099T,2019-09-25 15:00,15,36,11,18.2
130845099T,2019-09-25 16:00,16,36,3,24.7
130845099T,2019-09-25 17:00,17,36,1,2.0
130845099T,2019-09-26 03:00,3,36,1,17.0
130845099T,2019-09-26 06:00,6,36,5,15.8
130845099T,2019-09-26 07:00,7,36,7,12.3
130845099T,2019-09-26 08:00,8,36,2,19.5
130845099T,2019-09-26 09:00,9,36,2,9.0
130845099T,2019-09-26 10:00,10,36,1,25.0
130845099T,2019-09-26 11:00,11,36,8,20.8
130845099T,2019-09-26 12:00,12,36,7,10.3
130845099T,2019-09-26 13:00,13,36,4,16.2
130845099T,2019-09-26 15:00,15,36,4,18.5
130845099T,2019-09-26 16:00,16,36,6,15.2
130845099T,2019-09-26 17:00,17,36,6,19.0
130845099T,2019-09-26 18:00,18,36,2,13.5
130845099T,2019-09-26 19:00,19,36,6,8.0
130845099T,2019-09-26 20:00,20,36,2,14.5
130845099T,2019-09-26 22:00,22,36,1,11.0
130845099T,2019-09-27 04:00,4,36,2,29.5
130845099T,2019-09-27 06:00,6,36,5,17.8
130845099T,2019-09-27 08:00,8,36,8,17.1
130845099T,2019-09-27 09:00,9,36,4,23.2
130845099T,2019-09-27 10:00,10,36,9,15.2
130845099T,2019-09-27 11:00,11,36,5,19.6
130845099T,2019-09-27 12:00,12,36,2,10.5
130845099T,2019-09-27 13:00,13,36,11,20.1
130845099T,2019-09-27 14:00,14,36,4,19.2
130845099T,2019-09-27 15:00,15,36,9,11.7
130845099T,2019-09-27 17:00,17,36,3,15.7
130845099T,2019-09-27 18:00,18,36,6,17.8
130845099T,2019-09-27 19:00,19,36,1,43.0
130845099T,2019-09-27 20:00,20,36,1,2.0
130845099T,2019-09-30 04:00,4,36,1,45.0
130845099T,2019-09-30 06:00,6,36,7,20.4
130845099T,2019-09-30 07:00,7,36,4,41.5
130845099T,2019-09-30 08:00,8,36,4,20.0
130845099T,2019-09-30 09:00,9,36,7,8.7
130845099T,2019-09-30 10:00,10,36,8,19.2
130845099T,2019-09-30 11:00,11,36,7,19.4
130845099T,2019-09-30 12:00,12,36,5,19.4
130845099T,2019-09-30 13:00,13,36,2,36.5
130845099T,2019-09-30 14:00,14,36,5,15.2
130845099T,2019-09-30 16:00,16,36,3,18.3
130845099T,2019-09-30 17:00,17,36,3,17.3
130845099T,2019-09-30 18:00,18,36,2,27.0
130845099T,2019-09-30 21:00,21,36,2,22.0
130845099T,2019-10-01 02:00,2,36,1,38.0
130845099T,2019-10-01 05:00,5,36,4,20.0
130845099T,2019-10-01 06:00,6,36,5,21.0
130845099T,2019-10-01 07:00,7,36,4,15.8
130845099T,2019-10-01 08:00,8,36,1,4.0
130845099T,2019-10-01 09:00,9,36,6,19.0
130845099T,2019-10-01 10:00,10,36,2,15.5
130845099T,2019-10-01 11:00,11,36,5,20.2
130845099T,2019-10-01 12:00,12,36,4,27.5
130845099T,2019-10-01 13:00,13,36,2,27.5
130845099T,2019-10-01 14:00,14,36,1,36.0
130845099T,2019-10-01 15:00,15,36,9,17.3
130845099T,2019-10-01 16:00,16,36,3,19.7
130845099T,2019-10-01 17:00,17,36,3,20.7
130845099T,2019-10-01 19:00,19,36,1,16.0
130845099T,2019-10-01 20:00,20,36,4,25.8
130845099T,2019-10-02 04:00,4,36,1,42.0
130845099T,2019-10-02 05:00,5,36,3,25.0
130845099T,2019-10-02 06:00,6,36,4,18.0
130845099T,2019-10-02 07:00,7,36,2,24.0
130845099T,2019-10-02 08:00,8,36,5,9.0
130845099T,2019-10-02 09:00,9,36,8,18.2
130845099T,2019-10-02 10:00,10,36,2,13.0
130845099T,2019-10-02 11:00,11,36,4,21.0
130845099T,2019-10-02 12:00,12,36,8,24.2
130845099T,2019-10-02 13:00,13,36,3,17.7
130845099T,2019-10-02 14:00,14,36,7,12.1
130845099T,2019-10-02 15:00,15,36,1,16.0
130845099T,2019-10-02 17:00,17,36,4,13.5
130845099T,2019-10-02 20:00,20,36,5,28.6
130845099T,2019-10-03 04:00,4,36,2,14.0
130845099T,2019-10-03 05:00,5,36,1,42.0
130845099T,2019-10-03 06:00,6,36,4,13.5
130845099T,2019-10-03 08:00,8,36,3,8.7
130845099T,2019-10-03 09:00,9,36,3,16.0
130845099T,2019-10-03 10:00,10,36,4,23.0
130845099T,2019-10-03 11:00,11,36,2,23.5
130845099T,2019-10-03 12:00,12,36,3,20.0
130845099T,2019-10-03 13:00,13,36,5,14.0
130845099T,2019-10-03 14:00,14,36,8,16.5
130845099T,2019-10-03 15:00,15,36,2,5.0
130845099T,2019-10-03 16:00,16,36,5,13.6
130845099T,2019-10-03 17:00,17,36,2,15.5
130845099T,2019-10-03 18:00,18,36,2,13.5
130845099T,2019-10-03 20:00,20,36,3,13.3
130845099T,2019-10-03 22:00,22,36,6,16.0
130845099T,2019-10-04 03:00,3,36,1,17.0
130845099T,2019-10-04 04:00,4,36,1,40.0
130845099T,2019-10-04 05:00,5,36,3,24.3
130845099T,2019-10-04 06:00,6,36,2,10.0
130845099T,2019-10-04 07:00,7,36,2,27.0
130845099T,2019-10-04 08:00,8,36,2,34.0
130845099T,2019-10-04 09:00,9,36,4,23.8
130845099T,2019-10-04 10:00,10,36,4,27.5
130845099T,2019-10-04 11:00,11,36,4,28.5
130845099T,2019-10-04 12:00,12,36,3,18.0
130845099T,2019-10-04 13:00,13,36,8,19.8
130845099T,2019-10-04 14:00,14,36,8,23.5
130845099T,2019-10-04 15:00,15,36,4,12.2
130845099T,2019-10-04 16:00,16,36,14,22.5
130845099T,2019-10-04 17:00,17,36,2,27.5
130845099T,2019-10-04 18:00,18,36,5,17.2
130845099T,2019-10-04 19:00,19,36,2,29.0
130845099T,2019-10-04 20:00,20,36,2,19.5
130845099T,2019-10-04 21:00,21,36,1,26.0
130845099T,2019-10-04 23:00,23,36,1,31.0
130845099T,2019-10-07 07:00,7,36,1,43.0
130845099T,2019-10-07 08:00,8,36,4,14.8
130845099T,2019-10-07 09:00,9,36,2,29.0
130845099T,2019-10-07 11:00,11,36,2,16.0
130845099T,2019-10-07 12:00,12,36,5,22.4
130845099T,2019-10-07 13:00,13,36,3,32.3
130845099T,2019-10-07 14:00,14,36,1,39.0
130845099T,2019-10-07 15:00,15,36,6,23.7
130845099T,2019-10-07 16:00,16,36,2,16.5
130845099T,2019-10-07 17:00,17,36,6,22.3
130845099T,2019-10-07 18:00,18,36,2,17.0
130845099T,2019-10-07 20:00,20,36,2,27.5
130845099T,2019-10-07 21:00,21,36,1,24.0
130845099T,2019-10-08 04:00,4,36,1,41.0
130845099T,2019-10-08 05:00,5,36,2,22.0
130845099T,2019-10-08 06:00,6,36,2,41.0
130845099T,2019-10-08 07:00,7,36,5,30.6
130845099T,2019-10-08 08:00,8,36,3,32.3
130845099T,2019-10-08 09:00,9,36,3,23.0
130845099T,2019-10-08 10:00,10,36,1,15.0
130845099T,2019-10-08 11:00,11,36,5,19.4
130845099T,2019-10-08 12:00,12,36,4,21.8
130845099T,2019-10-08 13:00,13,36,8,20.4
130845099T,2019-10-08 14:00,14,36,2,14.5
130845099T,2019-10-08 15:00,15,36,2,19.0
130845099T,2019-10-08 16:00,16,36,8,20.5
130845099T,2019-10-08 17:00,17,36,4,38.5
130845099T,2019-10-08 21:00,21,36,2,22.5
130845099T,2019-10-09 04:00,4,36,3,11.7
130845099T,2019-10-09 05:00,5,36,2,20.5
130845099T,2019-10-09 06:00,6,36,6,21.5
130845099T,2019-10-09 07:00,7,36,5,25.8
130845099T,2019-10-09 08:00,8,36,6,13.7
130845099T,2019-10-09 09:00,9,36,1,5.0
130845099T,2019-10-09 10:00,10,36,3,12.0
130845099T,2019-10-09 11:00,11,36,10,23.6
130845099T,2019-10-09 12:00,12,36,8,18.2
130845099T,2019-10-09 13:00,13,36,7,25.7
130845099T,2019-10-09 14:00,14,36,4,26.5
130845099T,2019-10-09 15:00,15,36,2,15.5
130845099T,2019-10-09 16:00,16,36,2,20.5
130845099T,2019-10-09 17:00,17,36,1,2.0
130845099T,2019-10-09 18:00,18,36,3,23.3
130845099T,2019-10-09 19:00,19,36,2,27.5
130845099T,2019-10-09 20:00,20,36,4,19.8
130845099T,2019-10-09 21:00,21,36,4,27.2
130845099T,2019-10-10 04:00,4,36,1,42.0
130845099T,2019-10-10 05:00,5,36,2,19.0
130845099T,2019-10-10 06:00,6,36,5,35.0
130845099T,2019-10-10 07:00,7,36,7,27.3
130845099T,2019-10-10 08:00,8,36,5,12.4
130845099T,2019-10-10 09:00,9,36,3,14.7
130845099T,2019-10-10 10:00,10,36,1,26.0
130845099T,2019-10-10 11:00,11,36,2,16.5
130845099T,2019-10-10 12:00,12,36,5,20.6
130845099T,2019-10-10 13:00,13,36,7,16.0
130845099T,2019-10-10 14:00,14,36,2,8.5
130845099T,2019-10-10 15:00,15,36,7,11.3
130845099T,2019-10-10 16:00,16,36,4,17.8
130845099T,2019-10-10 17:00,17,36,3,18.0
130845099T,2019-10-10 18:00,18,36,2,14.0
130845099T,2019-10-10 19:00,19,36,2,19.5
130845099T,2019-10-10 20:00,20,36,3,4.0
130845099T,2019-10-11 04:00,4,36,3,12.0
130845099T,2019-10-11 05:00,5,36,3,28.3
130845099T,2019-10-11 06:00,6,36,2,33.0
130845099T,2019-10-11 07:00,7,36,14,15.2
130845099T,2019-10-11 08:00,8,36,16,13.6
130845099T,2019-10-11 09:00,9,36,3,24.7
130845099T,2019-10-11 10:00,10,36,6,21.5
130845099T,2019-10-11 11:00,11,36,16,18.7
130845099T,2019-10-11 12:00,12,36,1,7.0
130845099T,2019-10-11 13:00,13,36,5,24.8
130845099T,2019-10-11 14:00,14,36,4,30.0
130845099T,2019-10-11 15:00,15,36,1,53.0
130845099T,2019-10-11 17:00,17,36,2,26.0
130845099T,2019-10-11 18:00,18,36,3,24.0
130845099T,2019-10-11 21:00,21,36,2,20.5
130845099T,2019-10-14 03:00,3,36,2,13.5
130845099T,2019-10-14 04:00,4,36,3,25.3
130845099T,2019-10-14 05:00,5,36,1,45.0
130845099T,2019-10-14 06:00,6,36,1,28.0
130845099T,2019-10-14 07:00,7,36,6,22.0
130845099T,2019-10-14 08:00,8,36,7,16.0
130845099T,2019-10-14 10:00,10,36,4,22.2
130845099T,2019-10-14 11:00,11,36,4,16.5
130845099T,2019-10-14 12:00,12,36,10,12.0
130845099T,2019-10-14 13:00,13,36,11,21.8
130845099T,2019-10-14 14:00,14,36,3,13.0
130845099T,2019-10-14 17:00,17,36,5,12.0
130845099T,2019-10-14 19:00,19,36,1,31.0
130845099T,2019-10-15 05:00,5,36,2,32.0
130845099T,2019-10-15 06:00,6,36,7,15.3
130845099T,2019-10-15 07:00,7,36,4,20.8
