LINK-DIR,DATE-TIME,EPOCH-60MIN,COUNT
130707708T,2018-12-07 20:00,20,2
130707708T,2018-12-08 07:00,7,1
130707708T,2018-12-10 06:00,6,5
130707708T,2018-12-11 12:00,12,2
130707708T,2018-12-11 16:00,16,1
130707708T,2018-12-12 06:00,6,2
130707708T,2018-12-12 08:00,8,2
130707708T,2018-12-12 12:00,12,2
130707708T,2018-12-12 16:00,16,4
130707708T,2018-12-13 06:00,6,1
130707708T,2018-12-13 07:00,7,2
130707708T,2018-12-13 12:00,12,2
130707708T,2018-12-14 06:00,6,2
130707708T,2018-12-14 09:00,9,2
130707708T,2018-12-14 11:00,11,1
130707708T,2018-12-14 13:00,13,1
130707708T,2018-12-15 00:00,0,1
130707708T,2018-12-15 06:00,6,2
130707708T,2018-12-15 14:00,14,2
130707708T,2018-12-15 16:00,16,2
130707708T,2018-12-17 06:00,6,2
130707708T,2018-12-17 07:00,7,1
130707708T,2018-12-18 04:00,4,2
130707708T,2018-12-18 09:00,9,3
130707708T,2018-12-19 07:00,7,2
130707708T,2018-12-19 08:00,8,2
130707708T,2018-12-19 10:00,10,2
130707708T,2018-12-20 06:00,6,2
130707708T,2018-12-20 10:00,10,2
130707708T,2018-12-20 11:00,11,1
130707708T,2018-12-20 12:00,12,1
130707708T,2018-12-20 17:00,17,2
130707708T,2018-12-21 06:00,6,2
130707708T,2018-12-21 18:00,18,1
130707708T,2018-12-22 08:00,8,2
130707708T,2018-12-27 15:00,15,2
130707708T,2018-12-29 18:00,18,2
130707708T,2018-12-30 10:00,10,2
130707708T,2018-12-30 13:00,13,2
130707708T,2018-12-31 08:00,8,2
