LINK-DIR,DATE-TIME,EPOCH-60MIN,COUNT
971628006T,2018-05-31 12:00,12,2
971628006T,2018-05-31 13:00,13,1
971628006T,2018-05-31 15:00,15,2
971628006T,2018-05-31 16:00,16,2
971628006T,2018-05-31 17:00,17,1
971628006T,2018-06-01 13:00,13,2
971628006T,2018-06-01 14:00,14,1
971628006T,2018-06-02 09:00,9,1
971628006T,2018-06-02 10:00,10,1
971628006T,2018-06-03 11:00,11,2
971628006T,2018-06-03 13:00,13,1
971628006T,2018-06-04 07:00,7,1
971628006T,2018-06-04 11:00,11,1
971628006T,2018-06-04 14:00,14,1
971628006T,2018-06-04 15:00,15,1
971628006T,2018-06-05 07:00,7,2
971628006T,2018-06-05 09:00,9,2
971628006T,2018-06-05 11:00,11,2
971628006T,2018-06-05 12:00,12,2
971628006T,2018-06-05 13:00,13,1
971628006T,2018-06-05 14:00,14,1
971628006T,2018-06-06 06:00,6,4
971628006T,2018-06-06 12:00,12,1
971628006T,2018-06-06 13:00,13,2
971628006T,2018-06-06 14:00,14,1
971628006T,2018-06-07 08:00,8,1
971628006T,2018-06-07 12:00,12,2
971628006T,2018-06-07 13:00,13,1
971628006T,2018-06-07 15:00,15,2
971628006T,2018-06-07 18:00,18,1
971628006T,2018-06-08 11:00,11,1
971628006T,2018-06-08 13:00,13,2
971628006T,2018-06-08 16:00,16,2
971628006T,2018-06-10 17:00,17,1
971628006T,2018-06-11 08:00,8,3
971628006T,2018-06-11 09:00,9,3
971628006T,2018-06-11 12:00,12,2
971628006T,2018-06-11 13:00,13,2
971628006T,2018-06-11 14:00,14,3
971628006T,2018-06-11 15:00,15,1
971628006T,2018-06-12 07:00,7,2
971628006T,2018-06-12 17:00,17,1
971628006T,2018-06-13 07:00,7,3
971628006T,2018-06-13 08:00,8,1
971628006T,2018-06-13 10:00,10,1
971628006T,2018-06-13 12:00,12,2
971628006T,2018-06-13 13:00,13,1
971628006T,2018-06-13 14:00,14,2
971628006T,2018-06-13 15:00,15,1
971628006T,2018-06-13 16:00,16,2
971628006T,2018-06-13 17:00,17,1
971628006T,2018-06-14 07:00,7,2
971628006T,2018-06-14 08:00,8,1
971628006T,2018-06-14 10:00,10,2
971628006T,2018-06-14 14:00,14,2
971628006T,2018-06-14 15:00,15,2
971628006T,2018-06-15 07:00,7,2
971628006T,2018-06-15 08:00,8,2
971628006T,2018-06-15 13:00,13,1
971628006T,2018-06-16 09:00,9,2
971628006T,2018-06-16 11:00,11,1
971628006T,2018-06-16 12:00,12,1
971628006T,2018-06-17 16:00,16,1
971628006T,2018-06-18 07:00,7,3
971628006T,2018-06-18 08:00,8,1
971628006T,2018-06-19 07:00,7,2
971628006T,2018-06-19 08:00,8,2
971628006T,2018-06-19 10:00,10,1
971628006T,2018-06-19 11:00,11,1
971628006T,2018-06-19 13:00,13,3
971628006T,2018-06-19 14:00,14,2
971628006T,2018-06-19 16:00,16,1
971628006T,2018-06-20 07:00,7,2
971628006T,2018-06-20 08:00,8,3
971628006T,2018-06-20 09:00,9,1
971628006T,2018-06-20 10:00,10,1
971628006T,2018-06-20 11:00,11,1
971628006T,2018-06-20 12:00,12,2
971628006T,2018-06-20 13:00,13,1
971628006T,2018-06-20 14:00,14,1
971628006T,2018-06-21 07:00,7,1
971628006T,2018-06-21 08:00,8,1
971628006T,2018-06-21 09:00,9,1
971628006T,2018-06-21 10:00,10,2
971628006T,2018-06-21 11:00,11,1
971628006T,2018-06-22 07:00,7,2
971628006T,2018-06-22 08:00,8,1
971628006T,2018-06-22 09:00,9,2
971628006T,2018-06-22 11:00,11,1
971628006T,2018-06-22 23:00,23,1
971628006T,2018-06-23 07:00,7,1
971628006T,2018-06-25 07:00,7,2
971628006T,2018-06-25 09:00,9,1
971628006T,2018-06-25 10:00,10,1
971628006T,2018-06-25 13:00,13,2
971628006T,2018-06-25 14:00,14,1
971628006T,2018-06-25 16:00,16,1
971628006T,2018-06-26 07:00,7,1
971628006T,2018-06-26 09:00,9,2
971628006T,2018-06-26 10:00,10,1
971628006T,2018-06-26 13:00,13,2
971628006T,2018-06-26 14:00,14,2
971628006T,2018-06-27 07:00,7,2
971628006T,2018-06-27 10:00,10,1
971628006T,2018-06-27 13:00,13,2
971628006T,2018-06-27 14:00,14,2
971628006T,2018-06-27 15:00,15,1
971628006T,2018-06-27 17:00,17,1
971628006T,2018-06-27 19:00,19,1
971628006T,2018-06-28 07:00,7,2
971628006T,2018-06-28 11:00,11,2
971628006T,2018-06-28 12:00,12,3
971628006T,2018-06-28 13:00,13,2
971628006T,2018-06-29 06:00,6,1
971628006T,2018-06-29 07:00,7,3
971628006T,2018-06-29 09:00,9,4
971628006T,2018-06-29 11:00,11,1
971628006T,2018-06-29 12:00,12,2
971628006T,2018-06-29 14:00,14,4
971628006T,2018-06-29 15:00,15,1
971628006T,2018-06-29 16:00,16,2
971628006T,2018-06-30 08:00,8,2
971628006T,2018-06-30 15:00,15,2
971628006T,2018-07-01 12:00,12,1
971628006T,2018-07-01 13:00,13,2
971628006T,2018-07-02 07:00,7,2
971628006T,2018-07-02 10:00,10,2
971628006T,2018-07-02 13:00,13,2
971628006T,2018-07-02 14:00,14,2
971628006T,2018-07-02 15:00,15,1
971628006T,2018-07-02 16:00,16,1
971628006T,2018-07-02 18:00,18,1
971628006T,2018-07-03 07:00,7,2
971628006T,2018-07-03 08:00,8,2
971628006T,2018-07-03 09:00,9,1
971628006T,2018-07-03 11:00,11,1
971628006T,2018-07-03 12:00,12,1
971628006T,2018-07-03 13:00,13,1
971628006T,2018-07-03 16:00,16,1
971628006T,2018-07-03 17:00,17,1
971628006T,2018-07-04 07:00,7,2
971628006T,2018-07-04 09:00,9,1
971628006T,2018-07-04 10:00,10,2
971628006T,2018-07-04 11:00,11,1
971628006T,2018-07-04 13:00,13,1
971628006T,2018-07-04 14:00,14,1
971628006T,2018-07-04 15:00,15,2
971628006T,2018-07-04 16:00,16,1
971628006T,2018-07-05 09:00,9,1
971628006T,2018-07-05 11:00,11,2
971628006T,2018-07-05 14:00,14,3
971628006T,2018-07-05 15:00,15,2
971628006T,2018-07-06 07:00,7,2
971628006T,2018-07-06 16:00,16,1
971628006T,2018-07-07 09:00,9,2
971628006T,2018-07-07 10:00,10,2
971628006T,2018-07-08 10:00,10,1
971628006T,2018-07-08 13:00,13,1
971628006T,2018-07-08 17:00,17,1
971628006T,2018-07-09 07:00,7,2
971628006T,2018-07-09 08:00,8,1
971628006T,2018-07-09 10:00,10,1
971628006T,2018-07-09 12:00,12,1
971628006T,2018-07-09 13:00,13,1
971628006T,2018-07-09 16:00,16,1
971628006T,2018-07-09 18:00,18,1
971628006T,2018-07-10 07:00,7,1
971628006T,2018-07-10 08:00,8,1
971628006T,2018-07-10 09:00,9,1
971628006T,2018-07-10 10:00,10,1
971628006T,2018-07-10 13:00,13,1
971628006T,2018-07-10 14:00,14,1
971628006T,2018-07-10 15:00,15,1
971628006T,2018-07-10 17:00,17,2
971628006T,2018-07-11 07:00,7,1
971628006T,2018-07-11 08:00,8,2
971628006T,2018-07-11 09:00,9,1
971628006T,2018-07-11 11:00,11,1
971628006T,2018-07-11 13:00,13,2
971628006T,2018-07-11 14:00,14,1
971628006T,2018-07-12 06:00,6,1
971628006T,2018-07-12 07:00,7,2
971628006T,2018-07-12 08:00,8,1
971628006T,2018-07-12 09:00,9,1
971628006T,2018-07-12 10:00,10,2
971628006T,2018-07-12 14:00,14,1
971628006T,2018-07-13 07:00,7,3
971628006T,2018-07-13 09:00,9,1
971628006T,2018-07-13 10:00,10,1
971628006T,2018-07-13 15:00,15,1
971628006T,2018-07-13 17:00,17,1
971628006T,2018-07-14 11:00,11,1
971628006T,2018-07-16 07:00,7,1
971628006T,2018-07-16 09:00,9,2
971628006T,2018-07-16 10:00,10,2
971628006T,2018-07-16 11:00,11,1
971628006T,2018-07-16 12:00,12,1
971628006T,2018-07-16 13:00,13,2
971628006T,2018-07-16 15:00,15,1
971628006T,2018-07-17 13:00,13,1
971628006T,2018-07-17 15:00,15,3
971628006T,2018-07-18 06:00,6,2
971628006T,2018-07-18 07:00,7,1
971628006T,2018-07-18 09:00,9,1
971628006T,2018-07-18 11:00,11,2
971628006T,2018-07-18 13:00,13,1
971628006T,2018-07-18 14:00,14,2
971628006T,2018-07-18 15:00,15,1
971628006T,2018-07-18 16:00,16,1
971628006T,2018-07-19 07:00,7,3
971628006T,2018-07-19 10:00,10,2
971628006T,2018-07-19 12:00,12,1
971628006T,2018-07-19 13:00,13,2
971628006T,2018-07-19 19:00,19,1
971628006T,2018-07-20 07:00,7,3
971628006T,2018-07-20 09:00,9,2
971628006T,2018-07-20 16:00,16,1
971628006T,2018-07-21 10:00,10,1
971628006T,2018-07-21 11:00,11,1
971628006T,2018-07-21 14:00,14,2
971628006T,2018-07-22 10:00,10,1
971628006T,2018-07-23 07:00,7,2
971628006T,2018-07-23 09:00,9,1
971628006T,2018-07-23 11:00,11,1
971628006T,2018-07-23 12:00,12,3
971628006T,2018-07-24 07:00,7,3
971628006T,2018-07-24 08:00,8,2
971628006T,2018-07-24 09:00,9,1
971628006T,2018-07-24 11:00,11,2
971628006T,2018-07-24 15:00,15,1
971628006T,2018-07-24 17:00,17,2
971628006T,2018-07-25 07:00,7,4
971628006T,2018-07-25 12:00,12,2
971628006T,2018-07-25 14:00,14,2
971628006T,2018-07-25 15:00,15,3
971628006T,2018-07-25 16:00,16,2
971628006T,2018-07-26 08:00,8,1
971628006T,2018-07-26 09:00,9,1
971628006T,2018-07-26 10:00,10,1
971628006T,2018-07-26 12:00,12,1
971628006T,2018-07-26 14:00,14,1
971628006T,2018-07-26 18:00,18,2
971628006T,2018-07-27 07:00,7,2
971628006T,2018-07-27 09:00,9,1
971628006T,2018-07-27 11:00,11,1
971628006T,2018-07-27 13:00,13,3
971628006T,2018-07-27 14:00,14,3
971628006T,2018-07-27 15:00,15,2
971628006T,2018-07-27 16:00,16,2
971628006T,2018-07-28 12:00,12,3
971628006T,2018-07-28 18:00,18,2
971628006T,2018-07-29 13:00,13,1
971628006T,2018-07-29 18:00,18,2
971628006T,2018-07-30 07:00,7,2
971628006T,2018-07-30 10:00,10,1
971628006T,2018-07-30 11:00,11,1
971628006T,2018-07-30 14:00,14,2
971628006T,2018-07-30 15:00,15,1
971628006T,2018-07-30 16:00,16,1
971628006T,2018-07-31 07:00,7,2
971628006T,2018-07-31 08:00,8,2
971628006T,2018-07-31 09:00,9,1
971628006T,2018-07-31 11:00,11,3
971628006T,2018-07-31 12:00,12,2
971628006T,2018-07-31 15:00,15,1
971628006T,2018-07-31 19:00,19,2
971628006T,2018-07-31 20:00,20,1
971628006T,2018-08-01 11:00,11,2
971628006T,2018-08-01 13:00,13,1
971628006T,2018-08-01 14:00,14,2
971628006T,2018-08-02 08:00,8,1
971628006T,2018-08-02 12:00,12,1
971628006T,2018-08-02 13:00,13,2
971628006T,2018-08-02 14:00,14,1
971628006T,2018-08-02 15:00,15,4
971628006T,2018-08-02 16:00,16,5
971628006T,2018-08-03 10:00,10,1
971628006T,2018-08-03 12:00,12,1
971628006T,2018-08-03 13:00,13,1
971628006T,2018-08-03 15:00,15,2
971628006T,2018-08-05 14:00,14,3
971628006T,2018-08-06 07:00,7,3
971628006T,2018-08-06 08:00,8,2
971628006T,2018-08-06 13:00,13,2
971628006T,2018-08-07 07:00,7,2
971628006T,2018-08-07 08:00,8,2
971628006T,2018-08-07 10:00,10,2
971628006T,2018-08-07 11:00,11,3
971628006T,2018-08-07 12:00,12,2
971628006T,2018-08-07 15:00,15,1
971628006T,2018-08-07 16:00,16,1
971628006T,2018-08-08 09:00,9,1
971628006T,2018-08-08 11:00,11,3
971628006T,2018-08-08 12:00,12,2
971628006T,2018-08-08 16:00,16,1
971628006T,2018-08-09 14:00,14,3
971628006T,2018-08-09 16:00,16,2
971628006T,2018-08-10 10:00,10,3
971628006T,2018-08-10 16:00,16,2
971628006T,2018-08-11 09:00,9,1
971628006T,2018-08-11 11:00,11,1
971628006T,2018-08-11 16:00,16,1
971628006T,2018-08-12 14:00,14,1
971628006T,2018-08-13 08:00,8,1
971628006T,2018-08-14 07:00,7,2
971628006T,2018-08-14 11:00,11,1
971628006T,2018-08-14 13:00,13,2
971628006T,2018-08-14 15:00,15,1
971628006T,2018-08-15 06:00,6,1
971628006T,2018-08-15 07:00,7,2
971628006T,2018-08-15 09:00,9,1
971628006T,2018-08-15 12:00,12,2
971628006T,2018-08-15 13:00,13,1
971628006T,2018-08-16 07:00,7,1
971628006T,2018-08-16 10:00,10,1
971628006T,2018-08-16 11:00,11,1
971628006T,2018-08-16 12:00,12,1
971628006T,2018-08-17 07:00,7,1
971628006T,2018-08-17 12:00,12,2
971628006T,2018-08-17 14:00,14,2
971628006T,2018-08-17 15:00,15,1
971628006T,2018-08-18 06:00,6,1
971628006T,2018-08-18 08:00,8,1
971628006T,2018-08-18 09:00,9,1
971628006T,2018-08-18 11:00,11,1
971628006T,2018-08-19 13:00,13,2
971628006T,2018-08-19 14:00,14,1
971628006T,2018-08-19 21:00,21,2
971628006T,2018-08-20 06:00,6,1
971628006T,2018-08-20 07:00,7,1
971628006T,2018-08-20 12:00,12,1
971628006T,2018-08-20 13:00,13,1
971628006T,2018-08-20 19:00,19,1
971628006T,2018-08-21 07:00,7,2
971628006T,2018-08-21 08:00,8,1
971628006T,2018-08-21 10:00,10,2
971628006T,2018-08-21 12:00,12,1
971628006T,2018-08-21 14:00,14,1
971628006T,2018-08-21 16:00,16,1
971628006T,2018-08-21 17:00,17,1
971628006T,2018-08-22 15:00,15,1
971628006T,2018-08-22 16:00,16,2
971628006T,2018-08-22 17:00,17,1
971628006T,2018-08-22 18:00,18,1
971628006T,2018-08-23 07:00,7,2
971628006T,2018-08-23 08:00,8,1
971628006T,2018-08-23 13:00,13,2
971628006T,2018-08-23 15:00,15,1
971628006T,2018-08-23 16:00,16,1
971628006T,2018-08-24 07:00,7,2
971628006T,2018-08-24 08:00,8,2
971628006T,2018-08-24 13:00,13,3
971628006T,2018-08-24 14:00,14,1
971628006T,2018-08-24 15:00,15,2
971628006T,2018-08-25 09:00,9,1
971628006T,2018-08-25 16:00,16,1
971628006T,2018-08-26 11:00,11,3
971628006T,2018-08-26 17:00,17,1
971628006T,2018-08-27 07:00,7,1
971628006T,2018-08-27 08:00,8,1
971628006T,2018-08-27 10:00,10,2
971628006T,2018-08-27 11:00,11,1
971628006T,2018-08-27 12:00,12,1
971628006T,2018-08-27 13:00,13,2
971628006T,2018-08-27 14:00,14,2
971628006T,2018-08-27 16:00,16,1
971628006T,2018-08-28 06:00,6,1
971628006T,2018-08-28 08:00,8,1
971628006T,2018-08-28 11:00,11,1
971628006T,2018-08-28 15:00,15,1
971628006T,2018-08-28 16:00,16,4
971628006T,2018-08-28 17:00,17,1
971628006T,2018-08-29 07:00,7,5
971628006T,2018-08-29 11:00,11,1
971628006T,2018-08-29 17:00,17,1
971628006T,2018-08-30 07:00,7,2
971628006T,2018-08-30 10:00,10,1
971628006T,2018-08-30 13:00,13,1
971628006T,2018-08-30 17:00,17,1
971628006T,2018-08-30 18:00,18,1
971628006T,2018-08-31 07:00,7,2
971628006T,2018-08-31 10:00,10,2
971628006T,2018-08-31 13:00,13,1
971628006T,2018-08-31 14:00,14,1
971628006T,2018-08-31 15:00,15,1
971628006T,2018-09-01 11:00,11,1
971628006T,2018-09-01 12:00,12,1
971628006T,2018-09-01 14:00,14,2
971628006T,2018-09-02 11:00,11,2
971628006T,2018-09-02 17:00,17,1
971628006T,2018-09-03 07:00,7,5
971628006T,2018-09-03 08:00,8,1
971628006T,2018-09-03 09:00,9,1
971628006T,2018-09-03 12:00,12,1
971628006T,2018-09-03 14:00,14,2
971628006T,2018-09-04 12:00,12,1
971628006T,2018-09-04 13:00,13,2
971628006T,2018-09-04 16:00,16,1
971628006T,2018-09-05 04:00,4,2
971628006T,2018-09-05 07:00,7,1
971628006T,2018-09-05 09:00,9,1
971628006T,2018-09-05 11:00,11,1
971628006T,2018-09-05 14:00,14,1
971628006T,2018-09-05 17:00,17,2
971628006T,2018-09-06 07:00,7,1
971628006T,2018-09-06 08:00,8,2
971628006T,2018-09-06 10:00,10,3
971628006T,2018-09-06 12:00,12,2
971628006T,2018-09-06 14:00,14,2
971628006T,2018-09-06 15:00,15,2
971628006T,2018-09-07 07:00,7,1
971628006T,2018-09-07 08:00,8,1
971628006T,2018-09-07 12:00,12,3
971628006T,2018-09-07 13:00,13,1
971628006T,2018-09-07 16:00,16,1
971628006T,2018-09-08 09:00,9,1
971628006T,2018-09-08 10:00,10,1
971628006T,2018-09-08 13:00,13,1
971628006T,2018-09-09 00:00,0,1
971628006T,2018-09-09 20:00,20,1
971628006T,2018-09-10 07:00,7,1
971628006T,2018-09-10 13:00,13,3
971628006T,2018-09-10 14:00,14,1
971628006T,2018-09-10 15:00,15,2
971628006T,2018-09-10 17:00,17,1
971628006T,2018-09-11 13:00,13,2
971628006T,2018-09-11 14:00,14,1
971628006T,2018-09-11 15:00,15,3
971628006T,2018-09-12 05:00,5,1
971628006T,2018-09-12 07:00,7,2
971628006T,2018-09-12 10:00,10,3
971628006T,2018-09-12 13:00,13,2
971628006T,2018-09-12 14:00,14,2
971628006T,2018-09-12 15:00,15,1
971628006T,2018-09-12 18:00,18,1
971628006T,2018-09-13 07:00,7,1
971628006T,2018-09-13 12:00,12,2
971628006T,2018-09-13 16:00,16,4
971628006T,2018-09-13 17:00,17,1
971628006T,2018-09-13 19:00,19,1
971628006T,2018-09-14 07:00,7,1
971628006T,2018-09-14 09:00,9,3
971628006T,2018-09-14 12:00,12,1
971628006T,2018-09-14 14:00,14,4
971628006T,2018-09-14 17:00,17,1
971628006T,2018-09-15 09:00,9,2
971628006T,2018-09-15 10:00,10,2
971628006T,2018-09-15 14:00,14,1
971628006T,2018-09-15 17:00,17,1
971628006T,2018-09-15 23:00,23,2
971628006T,2018-09-17 07:00,7,3
971628006T,2018-09-17 08:00,8,1
971628006T,2018-09-17 09:00,9,1
971628006T,2018-09-17 13:00,13,1
971628006T,2018-09-17 14:00,14,2
971628006T,2018-09-18 07:00,7,2
971628006T,2018-09-18 19:00,19,2
971628006T,2018-09-18 20:00,20,1
971628006T,2018-09-19 04:00,4,1
971628006T,2018-09-19 07:00,7,1
971628006T,2018-09-19 08:00,8,1
971628006T,2018-09-19 09:00,9,1
971628006T,2018-09-19 10:00,10,1
971628006T,2018-09-19 15:00,15,3
971628006T,2018-09-20 07:00,7,1
971628006T,2018-09-20 11:00,11,2
971628006T,2018-09-20 12:00,12,1
971628006T,2018-09-20 15:00,15,1
971628006T,2018-09-21 10:00,10,1
971628006T,2018-09-21 11:00,11,1
971628006T,2018-09-21 15:00,15,1
971628006T,2018-09-22 10:00,10,1
971628006T,2018-09-22 14:00,14,1
971628006T,2018-09-23 15:00,15,1
971628006T,2018-09-23 17:00,17,1
971628006T,2018-09-24 07:00,7,1
971628006T,2018-09-24 09:00,9,2
971628006T,2018-09-24 11:00,11,2
971628006T,2018-09-24 13:00,13,1
971628006T,2018-09-24 14:00,14,5
971628006T,2018-09-24 16:00,16,2
971628006T,2018-09-25 07:00,7,3
971628006T,2018-09-25 08:00,8,1
971628006T,2018-09-25 13:00,13,1
971628006T,2018-09-25 14:00,14,1
971628006T,2018-09-25 16:00,16,2
971628006T,2018-09-26 07:00,7,2
971628006T,2018-09-26 08:00,8,2
971628006T,2018-09-26 09:00,9,1
971628006T,2018-09-26 10:00,10,1
971628006T,2018-09-26 11:00,11,2
971628006T,2018-09-26 13:00,13,3
971628006T,2018-09-26 14:00,14,2
971628006T,2018-09-27 07:00,7,2
971628006T,2018-09-27 08:00,8,1
971628006T,2018-09-27 09:00,9,1
971628006T,2018-09-27 11:00,11,1
971628006T,2018-09-27 14:00,14,1
971628006T,2018-09-27 15:00,15,1
971628006T,2018-09-27 17:00,17,1
971628006T,2018-09-28 07:00,7,2
971628006T,2018-09-28 10:00,10,1
971628006T,2018-09-28 11:00,11,1
971628006T,2018-09-28 13:00,13,2
971628006T,2018-09-29 11:00,11,1
971628006T,2018-09-29 17:00,17,1
971628006T,2018-09-30 16:00,16,1
971628006T,2018-09-30 17:00,17,1
971628006T,2018-10-02 07:00,7,1
971628006T,2018-10-02 13:00,13,1
971628006T,2018-10-02 14:00,14,3
971628006T,2018-10-02 15:00,15,1
971628006T,2018-10-02 17:00,17,2
971628006T,2018-10-02 19:00,19,1
971628006T,2018-10-03 06:00,6,2
971628006T,2018-10-03 08:00,8,3
971628006T,2018-10-03 12:00,12,1
971628006T,2018-10-03 15:00,15,1
971628006T,2018-10-03 16:00,16,2
971628006T,2018-10-04 06:00,6,1
971628006T,2018-10-04 08:00,8,1
971628006T,2018-10-04 13:00,13,1
971628006T,2018-10-05 07:00,7,2
971628006T,2018-10-05 10:00,10,1
971628006T,2018-10-05 11:00,11,2
971628006T,2018-10-05 16:00,16,1
971628006T,2018-10-08 08:00,8,1
971628006T,2018-10-08 09:00,9,3
971628006T,2018-10-08 14:00,14,2
971628006T,2018-10-09 07:00,7,1
971628006T,2018-10-09 10:00,10,2
971628006T,2018-10-09 11:00,11,1
971628006T,2018-10-09 12:00,12,1
971628006T,2018-10-10 00:00,0,3
971628006T,2018-10-10 06:00,6,1
971628006T,2018-10-10 08:00,8,2
971628006T,2018-10-10 09:00,9,1
971628006T,2018-10-10 12:00,12,2
971628006T,2018-10-10 13:00,13,2
971628006T,2018-10-11 08:00,8,3
971628006T,2018-10-11 13:00,13,2
971628006T,2018-10-12 05:00,5,3
971628006T,2018-10-12 08:00,8,3
971628006T,2018-10-12 09:00,9,1
971628006T,2018-10-12 11:00,11,1
971628006T,2018-10-12 14:00,14,1
971628006T,2018-10-12 15:00,15,1
971628006T,2018-10-13 14:00,14,1
971628006T,2018-10-15 06:00,6,1
971628006T,2018-10-15 14:00,14,1
971628006T,2018-10-16 07:00,7,2
971628006T,2018-10-16 08:00,8,1
971628006T,2018-10-16 09:00,9,1
971628006T,2018-10-16 13:00,13,2
971628006T,2018-10-16 16:00,16,2
971628006T,2018-10-16 18:00,18,1
971628006T,2018-10-17 04:00,4,2
971628006T,2018-10-17 17:00,17,1
971628006T,2018-10-18 08:00,8,1
971628006T,2018-10-18 11:00,11,1
971628006T,2018-10-18 13:00,13,1
971628006T,2018-10-18 15:00,15,2
971628006T,2018-10-18 16:00,16,1
971628006T,2018-10-18 17:00,17,2
971628006T,2018-10-19 07:00,7,6
971628006T,2018-10-19 09:00,9,1
971628006T,2018-10-19 10:00,10,4
971628006T,2018-10-19 11:00,11,1
971628006T,2018-10-19 13:00,13,1
971628006T,2018-10-19 15:00,15,1
971628006T,2018-10-20 08:00,8,2
971628006T,2018-10-20 09:00,9,1
971628006T,2018-10-20 15:00,15,1
971628006T,2018-10-20 17:00,17,1
971628006T,2018-10-22 06:00,6,1
971628006T,2018-10-22 07:00,7,1
971628006T,2018-10-22 12:00,12,1
971628006T,2018-10-22 13:00,13,2
971628006T,2018-10-22 17:00,17,1
971628006T,2018-10-23 08:00,8,3
971628006T,2018-10-23 10:00,10,1
971628006T,2018-10-23 18:00,18,2
971628006T,2018-10-24 04:00,4,2
971628006T,2018-10-24 07:00,7,1
971628006T,2018-10-24 08:00,8,1
971628006T,2018-10-24 10:00,10,1
971628006T,2018-10-24 12:00,12,2
971628006T,2018-10-24 14:00,14,1
971628006T,2018-10-24 16:00,16,1
971628006T,2018-10-24 18:00,18,1
971628006T,2018-10-25 07:00,7,1
971628006T,2018-10-25 09:00,9,1
971628006T,2018-10-25 11:00,11,1
971628006T,2018-10-25 12:00,12,1
971628006T,2018-10-25 13:00,13,1
971628006T,2018-10-25 14:00,14,1
971628006T,2018-10-25 16:00,16,1
971628006T,2018-10-26 09:00,9,1
971628006T,2018-10-26 14:00,14,1
971628006T,2018-10-26 15:00,15,1
971628006T,2018-10-26 16:00,16,1
971628006T,2018-10-26 18:00,18,2
971628006T,2018-10-27 05:00,5,1
971628006T,2018-10-27 14:00,14,1
971628006T,2018-10-27 19:00,19,1
971628006T,2018-10-28 15:00,15,1
971628006T,2018-10-29 21:00,21,1
971628006T,2018-10-30 07:00,7,1
971628006T,2018-10-30 15:00,15,1
971628006T,2018-10-31 04:00,4,1
971628006T,2018-10-31 11:00,11,1
971628006T,2018-10-31 14:00,14,1
971628006T,2018-10-31 16:00,16,1
971628006T,2018-11-01 13:00,13,2
971628006T,2018-11-02 08:00,8,1
971628006T,2018-11-02 10:00,10,1
971628006T,2018-11-02 15:00,15,1
971628006T,2018-11-03 06:00,6,1
971628006T,2018-11-03 12:00,12,2
971628006T,2018-11-03 15:00,15,2
971628006T,2018-11-04 07:00,7,1
971628006T,2018-11-05 09:00,9,3
971628006T,2018-11-06 08:00,8,2
971628006T,2018-11-06 09:00,9,1
971628006T,2018-11-06 17:00,17,1
971628006T,2018-11-07 04:00,4,1
971628006T,2018-11-07 13:00,13,1
971628006T,2018-11-09 04:00,4,1
971628006T,2018-11-09 08:00,8,1
971628006T,2018-11-09 10:00,10,1
971628006T,2018-11-09 14:00,14,1
971628006T,2018-11-10 10:00,10,3
971628006T,2018-11-10 12:00,12,1
971628006T,2018-11-10 14:00,14,2
971628006T,2018-11-12 13:00,13,1
971628006T,2018-11-12 18:00,18,1
971628006T,2018-11-13 12:00,12,1
971628006T,2018-11-14 11:00,11,3
971628006T,2018-11-14 12:00,12,1
971628006T,2018-11-14 13:00,13,1
971628006T,2018-11-14 16:00,16,1
971628006T,2018-11-15 06:00,6,1
971628006T,2018-11-15 07:00,7,1
971628006T,2018-11-15 10:00,10,1
971628006T,2018-11-15 12:00,12,2
971628006T,2018-11-15 14:00,14,1
971628006T,2018-11-16 04:00,4,2
971628006T,2018-11-16 10:00,10,2
971628006T,2018-11-16 11:00,11,1
971628006T,2018-11-16 13:00,13,1
971628006T,2018-11-16 14:00,14,1
971628006T,2018-11-16 15:00,15,3
971628006T,2018-11-16 17:00,17,1
971628006T,2018-11-16 19:00,19,1
971628006T,2018-11-17 09:00,9,2
971628006T,2018-11-17 10:00,10,2
971628006T,2018-11-18 10:00,10,1
971628006T,2018-11-18 13:00,13,1
971628006T,2018-11-19 08:00,8,1
971628006T,2018-11-19 09:00,9,2
971628006T,2018-11-19 10:00,10,3
971628006T,2018-11-19 11:00,11,1
971628006T,2018-11-19 18:00,18,1
971628006T,2018-11-20 10:00,10,1
971628006T,2018-11-20 12:00,12,2
971628006T,2018-11-20 13:00,13,5
971628006T,2018-11-20 14:00,14,1
971628006T,2018-11-21 08:00,8,1
971628006T,2018-11-21 10:00,10,2
971628006T,2018-11-21 13:00,13,3
971628006T,2018-11-21 15:00,15,1
971628006T,2018-11-21 16:00,16,1
971628006T,2018-11-21 17:00,17,3
971628006T,2018-11-22 17:00,17,1
971628006T,2018-11-23 08:00,8,1
971628006T,2018-11-23 10:00,10,1
971628006T,2018-11-23 12:00,12,2
971628006T,2018-11-23 15:00,15,1
971628006T,2018-11-23 16:00,16,1
971628006T,2018-11-24 05:00,5,2
971628006T,2018-11-24 09:00,9,2
971628006T,2018-11-24 12:00,12,1
971628006T,2018-11-25 10:00,10,1
971628006T,2018-11-25 17:00,17,1
971628006T,2018-11-26 09:00,9,2
971628006T,2018-11-26 12:00,12,2
971628006T,2018-11-27 08:00,8,3
971628006T,2018-11-27 09:00,9,1
971628006T,2018-11-27 11:00,11,1
971628006T,2018-11-27 13:00,13,2
971628006T,2018-11-27 16:00,16,1
971628006T,2018-11-28 09:00,9,1
971628006T,2018-11-28 11:00,11,1
971628006T,2018-11-28 12:00,12,3
971628006T,2018-11-28 13:00,13,3
971628006T,2018-11-28 14:00,14,2
971628006T,2018-11-28 17:00,17,2
971628006T,2018-11-29 07:00,7,1
