LINK-DIR,DATE-TIME,EPOCH-60MIN,COUNT
1464943103T,2018-06-25 07:00,7,1
1464943103T,2018-06-25 08:00,8,6
1464943103T,2018-06-25 09:00,9,1
1464943103T,2018-06-25 13:00,13,2
1464943103T,2018-06-25 16:00,16,1
1464943103T,2018-06-26 08:00,8,3
1464943103T,2018-06-26 09:00,9,2
1464943103T,2018-06-26 15:00,15,4
1464943103T,2018-06-27 08:00,8,1
1464943103T,2018-06-27 15:00,15,1
1464943103T,2018-06-27 16:00,16,2
1464943103T,2018-06-28 07:00,7,2
1464943103T,2018-06-28 08:00,8,3
1464943103T,2018-06-28 13:00,13,1
1464943103T,2018-06-28 15:00,15,3
1464943103T,2018-06-28 16:00,16,2
1464943103T,2018-06-29 06:00,6,1
1464943103T,2018-06-29 08:00,8,5
1464943103T,2018-06-29 09:00,9,7
1464943103T,2018-06-29 10:00,10,4
1464943103T,2018-06-29 13:00,13,1
1464943103T,2018-06-29 15:00,15,1
1464943103T,2018-06-29 16:00,16,2
1464943103T,2018-06-30 09:00,9,3
1464943103T,2018-07-02 08:00,8,2
1464943103T,2018-07-02 12:00,12,2
1464943103T,2018-07-02 16:00,16,4
1464943103T,2018-07-03 11:00,11,4
1464943103T,2018-07-03 16:00,16,1
1464943103T,2018-07-04 08:00,8,1
1464943103T,2018-07-04 10:00,10,2
1464943103T,2018-07-05 09:00,9,2
1464943103T,2018-07-05 11:00,11,2
1464943103T,2018-07-05 12:00,12,1
1464943103T,2018-07-05 17:00,17,1
1464943103T,2018-07-06 07:00,7,2
1464943103T,2018-07-06 08:00,8,1
1464943103T,2018-07-06 12:00,12,1
1464943103T,2018-07-06 13:00,13,4
1464943103T,2018-07-07 09:00,9,1
1464943103T,2018-07-07 11:00,11,2
1464943103T,2018-07-08 19:00,19,4
1464943103T,2018-07-09 09:00,9,2
1464943103T,2018-07-09 10:00,10,2
1464943103T,2018-07-10 07:00,7,1
1464943103T,2018-07-10 09:00,9,2
1464943103T,2018-07-11 08:00,8,2
1464943103T,2018-07-11 10:00,10,2
1464943103T,2018-07-11 16:00,16,1
1464943103T,2018-07-12 08:00,8,1
1464943103T,2018-07-13 06:00,6,2
1464943103T,2018-07-13 08:00,8,1
1464943103T,2018-07-13 12:00,12,2
1464943103T,2018-07-13 13:00,13,1
1464943103T,2018-07-15 10:00,10,1
1464943103T,2018-07-16 07:00,7,3
1464943103T,2018-07-16 08:00,8,4
1464943103T,2018-07-16 10:00,10,1
1464943103T,2018-07-16 11:00,11,2
1464943103T,2018-07-16 15:00,15,2
1464943103T,2018-07-16 16:00,16,1
1464943103T,2018-07-17 07:00,7,1
1464943103T,2018-07-17 08:00,8,2
1464943103T,2018-07-17 11:00,11,1
1464943103T,2018-07-17 12:00,12,2
1464943103T,2018-07-17 16:00,16,1
1464943103T,2018-07-18 07:00,7,2
1464943103T,2018-07-18 08:00,8,3
1464943103T,2018-07-18 13:00,13,2
1464943103T,2018-07-18 16:00,16,1
1464943103T,2018-07-19 07:00,7,2
1464943103T,2018-07-19 08:00,8,3
1464943103T,2018-07-19 10:00,10,1
1464943103T,2018-07-19 11:00,11,2
1464943103T,2018-07-19 16:00,16,1
1464943103T,2018-07-20 07:00,7,2
1464943103T,2018-07-20 08:00,8,2
1464943103T,2018-07-20 14:00,14,1
1464943103T,2018-07-20 16:00,16,2
1464943103T,2018-07-20 18:00,18,2
1464943103T,2018-07-21 10:00,10,6
1464943103T,2018-07-21 15:00,15,2
1464943103T,2018-07-21 16:00,16,3
1464943103T,2018-07-22 06:00,6,1
1464943103T,2018-07-22 07:00,7,1
1464943103T,2018-07-22 09:00,9,3
1464943103T,2018-07-22 13:00,13,2
1464943103T,2018-07-23 07:00,7,1
1464943103T,2018-07-23 08:00,8,4
1464943103T,2018-07-23 14:00,14,2
1464943103T,2018-07-23 16:00,16,2
1464943103T,2018-07-23 18:00,18,2
1464943103T,2018-07-24 07:00,7,2
1464943103T,2018-07-24 08:00,8,4
1464943103T,2018-07-24 12:00,12,4
1464943103T,2018-07-24 16:00,16,1
1464943103T,2018-07-25 07:00,7,1
1464943103T,2018-07-25 08:00,8,3
1464943103T,2018-07-25 13:00,13,1
1464943103T,2018-07-25 16:00,16,2
1464943103T,2018-07-26 06:00,6,1
1464943103T,2018-07-26 07:00,7,2
1464943103T,2018-07-26 08:00,8,3
1464943103T,2018-07-26 09:00,9,3
1464943103T,2018-07-26 12:00,12,13
1464943103T,2018-07-26 16:00,16,2
1464943103T,2018-07-27 07:00,7,1
1464943103T,2018-07-27 08:00,8,5
1464943103T,2018-07-27 09:00,9,2
1464943103T,2018-07-27 16:00,16,2
1464943103T,2018-07-27 17:00,17,1
1464943103T,2018-07-28 09:00,9,6
1464943103T,2018-07-28 11:00,11,2
1464943103T,2018-07-29 08:00,8,1
1464943103T,2018-07-29 14:00,14,2
1464943103T,2018-07-30 06:00,6,2
1464943103T,2018-07-30 07:00,7,2
1464943103T,2018-07-30 08:00,8,6
1464943103T,2018-07-30 10:00,10,4
1464943103T,2018-07-30 11:00,11,1
1464943103T,2018-07-30 12:00,12,2
1464943103T,2018-07-30 16:00,16,2
1464943103T,2018-07-30 19:00,19,2
1464943103T,2018-07-31 07:00,7,2
1464943103T,2018-07-31 08:00,8,3
1464943103T,2018-07-31 09:00,9,1
1464943103T,2018-07-31 10:00,10,1
1464943103T,2018-07-31 13:00,13,1
1464943103T,2018-07-31 16:00,16,1
1464943103T,2018-08-01 11:00,11,3
1464943103T,2018-08-01 16:00,16,2
1464943103T,2018-08-02 06:00,6,4
1464943103T,2018-08-02 07:00,7,3
1464943103T,2018-08-02 08:00,8,3
1464943103T,2018-08-02 11:00,11,2
1464943103T,2018-08-02 12:00,12,2
1464943103T,2018-08-02 16:00,16,3
1464943103T,2018-08-03 06:00,6,2
1464943103T,2018-08-03 07:00,7,2
1464943103T,2018-08-03 08:00,8,6
1464943103T,2018-08-03 09:00,9,4
1464943103T,2018-08-03 13:00,13,4
1464943103T,2018-08-03 15:00,15,1
1464943103T,2018-08-03 16:00,16,2
1464943103T,2018-08-04 04:00,4,2
1464943103T,2018-08-04 09:00,9,2
1464943103T,2018-08-04 11:00,11,5
1464943103T,2018-08-04 18:00,18,1
1464943103T,2018-08-05 17:00,17,2
1464943103T,2018-08-06 07:00,7,2
1464943103T,2018-08-06 08:00,8,5
1464943103T,2018-08-06 15:00,15,1
1464943103T,2018-08-06 16:00,16,1
1464943103T,2018-08-07 07:00,7,2
1464943103T,2018-08-07 08:00,8,3
1464943103T,2018-08-07 11:00,11,2
1464943103T,2018-08-07 12:00,12,2
1464943103T,2018-08-07 14:00,14,2
1464943103T,2018-08-07 16:00,16,2
1464943103T,2018-08-07 22:00,22,1
1464943103T,2018-08-08 07:00,7,2
1464943103T,2018-08-08 08:00,8,3
1464943103T,2018-08-08 09:00,9,2
1464943103T,2018-08-08 16:00,16,1
1464943103T,2018-08-09 07:00,7,3
1464943103T,2018-08-09 08:00,8,4
1464943103T,2018-08-09 09:00,9,4
1464943103T,2018-08-09 12:00,12,2
1464943103T,2018-08-09 16:00,16,3
1464943103T,2018-08-10 07:00,7,2
1464943103T,2018-08-10 08:00,8,2
1464943103T,2018-08-10 09:00,9,1
1464943103T,2018-08-10 11:00,11,1
1464943103T,2018-08-10 14:00,14,2
1464943103T,2018-08-10 16:00,16,2
1464943103T,2018-08-11 09:00,9,1
1464943103T,2018-08-12 13:00,13,3
1464943103T,2018-08-12 15:00,15,2
1464943103T,2018-08-13 07:00,7,3
1464943103T,2018-08-13 08:00,8,3
1464943103T,2018-08-13 11:00,11,2
1464943103T,2018-08-13 16:00,16,2
1464943103T,2018-08-14 07:00,7,4
1464943103T,2018-08-14 08:00,8,3
1464943103T,2018-08-14 13:00,13,2
1464943103T,2018-08-14 15:00,15,3
1464943103T,2018-08-14 16:00,16,2
1464943103T,2018-08-15 06:00,6,1
1464943103T,2018-08-15 07:00,7,2
1464943103T,2018-08-15 08:00,8,2
1464943103T,2018-08-15 10:00,10,1
1464943103T,2018-08-15 15:00,15,4
1464943103T,2018-08-15 16:00,16,1
1464943103T,2018-08-15 18:00,18,1
1464943103T,2018-08-16 08:00,8,4
1464943103T,2018-08-16 09:00,9,1
1464943103T,2018-08-16 11:00,11,4
1464943103T,2018-08-16 16:00,16,1
1464943103T,2018-08-17 08:00,8,8
1464943103T,2018-08-17 11:00,11,1
1464943103T,2018-08-17 14:00,14,2
1464943103T,2018-08-17 16:00,16,1
1464943103T,2018-08-18 19:00,19,2
1464943103T,2018-08-19 12:00,12,2
1464943103T,2018-08-19 16:00,16,2
1464943103T,2018-08-19 19:00,19,2
1464943103T,2018-08-20 07:00,7,2
1464943103T,2018-08-20 08:00,8,4
1464943103T,2018-08-20 10:00,10,2
1464943103T,2018-08-20 11:00,11,2
1464943103T,2018-08-20 12:00,12,1
1464943103T,2018-08-20 14:00,14,2
1464943103T,2018-08-20 15:00,15,2
1464943103T,2018-08-20 16:00,16,2
1464943103T,2018-08-21 07:00,7,1
1464943103T,2018-08-21 08:00,8,6
1464943103T,2018-08-21 10:00,10,3
1464943103T,2018-08-21 13:00,13,2
1464943103T,2018-08-21 16:00,16,2
1464943103T,2018-08-22 07:00,7,1
1464943103T,2018-08-22 08:00,8,6
1464943103T,2018-08-22 16:00,16,2
1464943103T,2018-08-23 08:00,8,5
1464943103T,2018-08-23 16:00,16,2
1464943103T,2018-08-24 08:00,8,4
1464943103T,2018-08-24 10:00,10,2
1464943103T,2018-08-24 11:00,11,1
1464943103T,2018-08-24 16:00,16,2
1464943103T,2018-08-25 09:00,9,3
1464943103T,2018-08-25 11:00,11,7
1464943103T,2018-08-27 08:00,8,1
1464943103T,2018-08-27 09:00,9,2
1464943103T,2018-08-27 11:00,11,1
1464943103T,2018-08-27 14:00,14,1
1464943103T,2018-08-27 16:00,16,2
1464943103T,2018-08-27 17:00,17,1
1464943103T,2018-08-27 22:00,22,2
1464943103T,2018-08-28 08:00,8,4
1464943103T,2018-08-28 09:00,9,2
1464943103T,2018-08-28 10:00,10,1
1464943103T,2018-08-28 16:00,16,2
1464943103T,2018-08-28 17:00,17,1
1464943103T,2018-08-29 07:00,7,4
1464943103T,2018-08-29 08:00,8,6
1464943103T,2018-08-29 09:00,9,1
1464943103T,2018-08-29 16:00,16,2
1464943103T,2018-08-30 06:00,6,1
1464943103T,2018-08-30 07:00,7,2
1464943103T,2018-08-30 08:00,8,1
1464943103T,2018-08-30 10:00,10,2
1464943103T,2018-08-30 15:00,15,1
1464943103T,2018-08-30 16:00,16,1
1464943103T,2018-08-30 23:00,23,2
1464943103T,2018-08-31 08:00,8,5
1464943103T,2018-08-31 11:00,11,2
1464943103T,2018-08-31 16:00,16,3
1464943103T,2018-09-02 15:00,15,2
1464943103T,2018-09-03 07:00,7,2
1464943103T,2018-09-03 08:00,8,2
1464943103T,2018-09-03 09:00,9,2
1464943103T,2018-09-03 13:00,13,4
1464943103T,2018-09-03 15:00,15,2
1464943103T,2018-09-03 16:00,16,1
1464943103T,2018-09-04 08:00,8,4
1464943103T,2018-09-04 10:00,10,2
1464943103T,2018-09-04 11:00,11,1
1464943103T,2018-09-04 16:00,16,1
1464943103T,2018-09-05 07:00,7,2
1464943103T,2018-09-05 08:00,8,2
1464943103T,2018-09-05 16:00,16,1
1464943103T,2018-09-06 07:00,7,1
1464943103T,2018-09-06 08:00,8,4
1464943103T,2018-09-06 09:00,9,1
1464943103T,2018-09-06 16:00,16,1
1464943103T,2018-09-07 07:00,7,1
1464943103T,2018-09-07 08:00,8,4
1464943103T,2018-09-07 09:00,9,2
1464943103T,2018-09-07 11:00,11,1
1464943103T,2018-09-07 16:00,16,2
1464943103T,2018-09-08 11:00,11,2
1464943103T,2018-09-09 08:00,8,2
1464943103T,2018-09-10 06:00,6,1
1464943103T,2018-09-10 07:00,7,4
1464943103T,2018-09-10 08:00,8,3
1464943103T,2018-09-10 16:00,16,2
1464943103T,2018-09-11 05:00,5,1
1464943103T,2018-09-11 07:00,7,1
1464943103T,2018-09-11 08:00,8,6
1464943103T,2018-09-11 09:00,9,4
1464943103T,2018-09-11 16:00,16,2
1464943103T,2018-09-11 18:00,18,1
1464943103T,2018-09-12 08:00,8,8
1464943103T,2018-09-12 11:00,11,2
1464943103T,2018-09-12 16:00,16,2
1464943103T,2018-09-13 05:00,5,1
1464943103T,2018-09-13 07:00,7,2
1464943103T,2018-09-13 08:00,8,1
1464943103T,2018-09-13 11:00,11,1
1464943103T,2018-09-13 14:00,14,2
1464943103T,2018-09-13 16:00,16,1
1464943103T,2018-09-14 07:00,7,4
1464943103T,2018-09-14 08:00,8,3
1464943103T,2018-09-14 12:00,12,2
1464943103T,2018-09-14 14:00,14,1
1464943103T,2018-09-14 16:00,16,2
1464943103T,2018-09-15 12:00,12,2
1464943103T,2018-09-16 06:00,6,2
1464943103T,2018-09-16 10:00,10,2
1464943103T,2018-09-16 16:00,16,2
1464943103T,2018-09-16 19:00,19,1
1464943103T,2018-09-17 07:00,7,3
1464943103T,2018-09-17 08:00,8,2
1464943103T,2018-09-17 14:00,14,2
1464943103T,2018-09-17 16:00,16,3
1464943103T,2018-09-18 07:00,7,2
1464943103T,2018-09-18 08:00,8,4
1464943103T,2018-09-18 12:00,12,3
1464943103T,2018-09-18 16:00,16,3
1464943103T,2018-09-19 08:00,8,6
1464943103T,2018-09-19 13:00,13,2
1464943103T,2018-09-19 16:00,16,2
1464943103T,2018-09-20 08:00,8,3
1464943103T,2018-09-20 10:00,10,2
1464943103T,2018-09-20 12:00,12,2
1464943103T,2018-09-20 14:00,14,1
1464943103T,2018-09-20 16:00,16,1
1464943103T,2018-09-21 07:00,7,2
1464943103T,2018-09-21 08:00,8,7
1464943103T,2018-09-21 09:00,9,2
1464943103T,2018-09-21 11:00,11,1
1464943103T,2018-09-21 16:00,16,2
1464943103T,2018-09-21 23:00,23,2
1464943103T,2018-09-22 06:00,6,2
1464943103T,2018-09-23 10:00,10,2
1464943103T,2018-09-23 17:00,17,1
1464943103T,2018-09-23 21:00,21,2
1464943103T,2018-09-24 07:00,7,4
1464943103T,2018-09-24 08:00,8,2
1464943103T,2018-09-24 10:00,10,2
1464943103T,2018-09-24 13:00,13,2
1464943103T,2018-09-24 14:00,14,1
1464943103T,2018-09-25 06:00,6,2
1464943103T,2018-09-25 07:00,7,2
1464943103T,2018-09-25 11:00,11,2
1464943103T,2018-09-25 15:00,15,2
1464943103T,2018-09-26 06:00,6,4
1464943103T,2018-09-26 07:00,7,2
1464943103T,2018-09-26 09:00,9,5
1464943103T,2018-09-26 10:00,10,4
1464943103T,2018-09-27 09:00,9,2
1464943103T,2018-09-27 11:00,11,2
1464943103T,2018-09-27 14:00,14,4
1464943103T,2018-09-27 17:00,17,2
1464943103T,2018-09-27 21:00,21,1
1464943103T,2018-09-28 08:00,8,2
1464943103T,2018-09-28 13:00,13,1
1464943103T,2018-09-28 16:00,16,1
1464943103T,2018-09-30 14:00,14,1
1464943103T,2018-10-01 12:00,12,1
1464943103T,2018-10-02 07:00,7,1
1464943103T,2018-10-02 12:00,12,1
1464943103T,2018-10-02 14:00,14,2
1464943103T,2018-10-03 06:00,6,1
1464943103T,2018-10-03 16:00,16,2
1464943103T,2018-10-04 07:00,7,2
1464943103T,2018-10-04 11:00,11,2
1464943103T,2018-10-04 13:00,13,2
1464943103T,2018-10-04 14:00,14,1
1464943103T,2018-10-04 15:00,15,2
1464943103T,2018-10-04 17:00,17,2
1464943103T,2018-10-05 06:00,6,1
1464943103T,2018-10-05 07:00,7,2
1464943103T,2018-10-05 08:00,8,1
1464943103T,2018-10-05 09:00,9,1
1464943103T,2018-10-06 06:00,6,2
1464943103T,2018-10-06 09:00,9,2
1464943103T,2018-10-07 12:00,12,8
1464943103T,2018-10-07 13:00,13,4
1464943103T,2018-10-07 15:00,15,2
1464943103T,2018-10-08 07:00,7,2
1464943103T,2018-10-08 08:00,8,1
1464943103T,2018-10-08 14:00,14,1
1464943103T,2018-10-08 16:00,16,2
1464943103T,2018-10-09 07:00,7,1
1464943103T,2018-10-09 08:00,8,4
1464943103T,2018-10-09 14:00,14,2
1464943103T,2018-10-09 16:00,16,1
1464943103T,2018-10-10 05:00,5,1
1464943103T,2018-10-10 07:00,7,3
1464943103T,2018-10-10 08:00,8,3
1464943103T,2018-10-10 12:00,12,2
1464943103T,2018-10-10 14:00,14,1
1464943103T,2018-10-11 07:00,7,5
1464943103T,2018-10-11 08:00,8,5
1464943103T,2018-10-11 12:00,12,2
1464943103T,2018-10-11 16:00,16,1
1464943103T,2018-10-11 17:00,17,1
1464943103T,2018-10-12 07:00,7,3
1464943103T,2018-10-12 08:00,8,4
1464943103T,2018-10-12 15:00,15,3
1464943103T,2018-10-12 17:00,17,1
1464943103T,2018-10-13 07:00,7,1
1464943103T,2018-10-15 07:00,7,2
1464943103T,2018-10-15 08:00,8,2
1464943103T,2018-10-15 09:00,9,8
1464943103T,2018-10-15 11:00,11,2
1464943103T,2018-10-15 12:00,12,2
1464943103T,2018-10-15 14:00,14,2
1464943103T,2018-10-15 16:00,16,1
1464943103T,2018-10-16 07:00,7,2
1464943103T,2018-10-16 08:00,8,3
1464943103T,2018-10-16 13:00,13,1
1464943103T,2018-10-16 16:00,16,1
1464943103T,2018-10-17 07:00,7,1
1464943103T,2018-10-17 08:00,8,4
1464943103T,2018-10-17 11:00,11,2
1464943103T,2018-10-17 16:00,16,3
1464943103T,2018-10-18 07:00,7,1
1464943103T,2018-10-18 08:00,8,2
1464943103T,2018-10-18 11:00,11,2
1464943103T,2018-10-18 16:00,16,2
1464943103T,2018-10-19 06:00,6,1
1464943103T,2018-10-19 07:00,7,1
1464943103T,2018-10-19 08:00,8,3
1464943103T,2018-10-19 11:00,11,3
1464943103T,2018-10-19 12:00,12,2
1464943103T,2018-10-19 13:00,13,2
1464943103T,2018-10-19 14:00,14,2
1464943103T,2018-10-19 16:00,16,1
1464943103T,2018-10-20 09:00,9,4
1464943103T,2018-10-21 09:00,9,7
1464943103T,2018-10-22 07:00,7,4
1464943103T,2018-10-22 12:00,12,2
1464943103T,2018-10-22 14:00,14,2
1464943103T,2018-10-23 07:00,7,2
1464943103T,2018-10-23 08:00,8,1
1464943103T,2018-10-23 16:00,16,4
1464943103T,2018-10-24 07:00,7,2
1464943103T,2018-10-24 08:00,8,3
1464943103T,2018-10-24 09:00,9,2
1464943103T,2018-10-24 16:00,16,2
1464943103T,2018-10-25 07:00,7,3
1464943103T,2018-10-25 08:00,8,2
1464943103T,2018-10-25 16:00,16,1
1464943103T,2018-10-26 07:00,7,2
1464943103T,2018-10-26 08:00,8,7
1464943103T,2018-10-26 15:00,15,2
1464943103T,2018-10-26 16:00,16,2
1464943103T,2018-10-27 07:00,7,1
1464943103T,2018-10-28 05:00,5,1
1464943103T,2018-10-28 09:00,9,8
1464943103T,2018-10-29 07:00,7,3
1464943103T,2018-10-29 08:00,8,2
1464943103T,2018-10-29 11:00,11,2
1464943103T,2018-10-29 16:00,16,2
1464943103T,2018-10-29 19:00,19,2
1464943103T,2018-10-30 07:00,7,1
1464943103T,2018-10-30 08:00,8,2
1464943103T,2018-10-30 11:00,11,1
1464943103T,2018-10-30 16:00,16,1
1464943103T,2018-10-30 17:00,17,1
1464943103T,2018-10-31 07:00,7,1
1464943103T,2018-10-31 08:00,8,2
1464943103T,2018-10-31 11:00,11,1
1464943103T,2018-10-31 16:00,16,2
1464943103T,2018-10-31 20:00,20,1
1464943103T,2018-11-01 10:00,10,3
1464943103T,2018-11-01 13:00,13,2
1464943103T,2018-11-01 16:00,16,2
1464943103T,2018-11-01 17:00,17,1
1464943103T,2018-11-02 06:00,6,2
1464943103T,2018-11-02 07:00,7,1
1464943103T,2018-11-02 08:00,8,5
1464943103T,2018-11-02 16:00,16,1
1464943103T,2018-11-03 19:00,19,1
1464943103T,2018-11-03 20:00,20,2
1464943103T,2018-11-05 07:00,7,1
1464943103T,2018-11-05 08:00,8,3
1464943103T,2018-11-05 09:00,9,4
1464943103T,2018-11-05 11:00,11,2
1464943103T,2018-11-05 16:00,16,1
1464943103T,2018-11-05 17:00,17,3
1464943103T,2018-11-06 07:00,7,5
1464943103T,2018-11-06 08:00,8,4
1464943103T,2018-11-06 09:00,9,2
1464943103T,2018-11-06 13:00,13,2
1464943103T,2018-11-06 16:00,16,3
1464943103T,2018-11-06 18:00,18,1
1464943103T,2018-11-07 04:00,4,1
1464943103T,2018-11-07 07:00,7,2
1464943103T,2018-11-07 08:00,8,2
1464943103T,2018-11-07 10:00,10,5
1464943103T,2018-11-08 07:00,7,1
1464943103T,2018-11-08 08:00,8,2
1464943103T,2018-11-08 14:00,14,2
1464943103T,2018-11-08 16:00,16,2
1464943103T,2018-11-09 06:00,6,2
1464943103T,2018-11-09 07:00,7,2
1464943103T,2018-11-09 08:00,8,3
1464943103T,2018-11-09 13:00,13,2
1464943103T,2018-11-09 16:00,16,1
1464943103T,2018-11-10 11:00,11,6
1464943103T,2018-11-10 22:00,22,2
1464943103T,2018-11-11 08:00,8,5
1464943103T,2018-11-11 09:00,9,2
1464943103T,2018-11-11 11:00,11,6
1464943103T,2018-11-11 14:00,14,2
1464943103T,2018-11-12 06:00,6,1
1464943103T,2018-11-12 07:00,7,3
1464943103T,2018-11-12 08:00,8,6
1464943103T,2018-11-12 15:00,15,2
1464943103T,2018-11-12 16:00,16,1
1464943103T,2018-11-13 04:00,4,2
1464943103T,2018-11-13 08:00,8,3
1464943103T,2018-11-13 09:00,9,7
1464943103T,2018-11-13 10:00,10,1
1464943103T,2018-11-13 11:00,11,1
1464943103T,2018-11-13 16:00,16,3
1464943103T,2018-11-13 17:00,17,2
1464943103T,2018-11-14 06:00,6,1
1464943103T,2018-11-14 08:00,8,4
1464943103T,2018-11-14 09:00,9,2
1464943103T,2018-11-14 11:00,11,2
1464943103T,2018-11-14 16:00,16,2
1464943103T,2018-11-15 04:00,4,1
1464943103T,2018-11-15 08:00,8,5
1464943103T,2018-11-15 10:00,10,3
1464943103T,2018-11-15 12:00,12,1
1464943103T,2018-11-15 16:00,16,1
1464943103T,2018-11-16 08:00,8,3
1464943103T,2018-11-16 11:00,11,2
1464943103T,2018-11-16 13:00,13,2
1464943103T,2018-11-16 14:00,14,3
1464943103T,2018-11-16 16:00,16,2
1464943103T,2018-11-17 10:00,10,2
1464943103T,2018-11-17 11:00,11,2
1464943103T,2018-11-18 08:00,8,5
1464943103T,2018-11-18 09:00,9,4
1464943103T,2018-11-18 10:00,10,2
1464943103T,2018-11-19 06:00,6,2
1464943103T,2018-11-19 08:00,8,3
1464943103T,2018-11-19 16:00,16,2
1464943103T,2018-11-20 08:00,8,3
1464943103T,2018-11-20 14:00,14,2
1464943103T,2018-11-20 15:00,15,1
1464943103T,2018-11-20 16:00,16,2
1464943103T,2018-11-21 06:00,6,2
1464943103T,2018-11-21 07:00,7,1
1464943103T,2018-11-21 08:00,8,3
1464943103T,2018-11-21 16:00,16,1
1464943103T,2018-11-22 07:00,7,1
1464943103T,2018-11-22 08:00,8,3
1464943103T,2018-11-22 14:00,14,1
1464943103T,2018-11-22 16:00,16,3
1464943103T,2018-11-23 07:00,7,2
1464943103T,2018-11-23 08:00,8,4
1464943103T,2018-11-23 16:00,16,1
1464943103T,2018-11-23 17:00,17,2
1464943103T,2018-11-24 09:00,9,2
1464943103T,2018-11-24 16:00,16,2
1464943103T,2018-11-25 07:00,7,2
1464943103T,2018-11-25 08:00,8,4
1464943103T,2018-11-25 17:00,17,2
1464943103T,2018-11-25 23:00,23,2
1464943103T,2018-11-26 07:00,7,2
1464943103T,2018-11-26 08:00,8,3
1464943103T,2018-11-26 10:00,10,2
1464943103T,2018-11-26 14:00,14,5
1464943103T,2018-11-26 16:00,16,3
1464943103T,2018-11-27 07:00,7,2
1464943103T,2018-11-27 08:00,8,7
1464943103T,2018-11-27 09:00,9,4
1464943103T,2018-11-27 10:00,10,8
1464943103T,2018-11-27 11:00,11,4
1464943103T,2018-11-27 12:00,12,2
1464943103T,2018-11-27 13:00,13,4
1464943103T,2018-11-27 14:00,14,4
1464943103T,2018-11-27 16:00,16,2
1464943103T,2018-11-28 07:00,7,5
1464943103T,2018-11-28 08:00,8,4
1464943103T,2018-11-28 09:00,9,5
1464943103T,2018-11-28 10:00,10,2
1464943103T,2018-11-28 11:00,11,1
1464943103T,2018-11-28 13:00,13,1
1464943103T,2018-11-28 14:00,14,2
1464943103T,2018-11-28 16:00,16,3
1464943103T,2018-11-29 05:00,5,2
1464943103T,2018-11-29 06:00,6,1
1464943103T,2018-11-29 08:00,8,5
1464943103T,2018-11-29 09:00,9,1
1464943103T,2018-11-29 10:00,10,4
1464943103T,2018-11-29 11:00,11,2
1464943103T,2018-11-29 13:00,13,5
1464943103T,2018-11-29 14:00,14,2
1464943103T,2018-11-29 16:00,16,1
1464943103T,2018-11-30 08:00,8,6
1464943103T,2018-11-30 09:00,9,3
1464943103T,2018-11-30 10:00,10,4
1464943103T,2018-11-30 11:00,11,3
1464943103T,2018-11-30 12:00,12,1
1464943103T,2018-11-30 13:00,13,2
1464943103T,2018-11-30 14:00,14,2
1464943103T,2018-11-30 16:00,16,2
1464943103T,2018-12-01 08:00,8,1
1464943103T,2018-12-02 16:00,16,1
1464943103T,2018-12-02 22:00,22,3
1464943103T,2018-12-03 08:00,8,3
1464943103T,2018-12-03 10:00,10,2
1464943103T,2018-12-03 14:00,14,11
1464943103T,2018-12-03 16:00,16,2
1464943103T,2018-12-03 19:00,19,2
1464943103T,2018-12-03 22:00,22,1
1464943103T,2018-12-04 07:00,7,1
1464943103T,2018-12-04 08:00,8,2
1464943103T,2018-12-04 13:00,13,2
1464943103T,2018-12-04 16:00,16,1
1464943103T,2018-12-05 07:00,7,1
1464943103T,2018-12-05 08:00,8,2
1464943103T,2018-12-05 12:00,12,2
1464943103T,2018-12-05 13:00,13,1
1464943103T,2018-12-05 14:00,14,2
1464943103T,2018-12-05 16:00,16,1
1464943103T,2018-12-06 08:00,8,2
1464943103T,2018-12-06 10:00,10,3
1464943103T,2018-12-06 13:00,13,2
1464943103T,2018-12-06 16:00,16,1
1464943103T,2018-12-07 07:00,7,1
1464943103T,2018-12-07 08:00,8,5
1464943103T,2018-12-07 12:00,12,1
1464943103T,2018-12-07 16:00,16,2
1464943103T,2018-12-08 08:00,8,2
1464943103T,2018-12-09 11:00,11,5
1464943103T,2018-12-09 13:00,13,4
1464943103T,2018-12-09 14:00,14,2
1464943103T,2018-12-10 08:00,8,3
1464943103T,2018-12-10 12:00,12,2
1464943103T,2018-12-10 16:00,16,3
1464943103T,2018-12-11 08:00,8,4
1464943103T,2018-12-11 11:00,11,2
1464943103T,2018-12-11 15:00,15,1
1464943103T,2018-12-11 16:00,16,1
1464943103T,2018-12-12 01:00,1,2
1464943103T,2018-12-12 08:00,8,4
1464943103T,2018-12-12 10:00,10,2
1464943103T,2018-12-12 14:00,14,2
1464943103T,2018-12-12 16:00,16,2
1464943103T,2018-12-12 19:00,19,2
1464943103T,2018-12-13 07:00,7,1
1464943103T,2018-12-13 08:00,8,3
1464943103T,2018-12-13 16:00,16,1
1464943103T,2018-12-14 07:00,7,2
1464943103T,2018-12-14 08:00,8,1
1464943103T,2018-12-14 15:00,15,2
1464943103T,2018-12-14 16:00,16,1
1464943103T,2018-12-15 12:00,12,6
1464943103T,2018-12-15 14:00,14,1
1464943103T,2018-12-15 16:00,16,1
1464943103T,2018-12-15 18:00,18,2
1464943103T,2018-12-16 10:00,10,2
1464943103T,2018-12-16 19:00,19,2
1464943103T,2018-12-16 22:00,22,2
1464943103T,2018-12-17 06:00,6,2
1464943103T,2018-12-17 07:00,7,3
1464943103T,2018-12-17 19:00,19,1
1464943103T,2018-12-17 22:00,22,2
